LOB,CLF,WMS,FCX,HASI,CHRD,PRTG,SOBR,INLX,RDFN,SQ,AMRC,DAC,UEC,BLNK,RIOT,AMLI,BEEM,JMIA,TPIC,COOP,HOV,LNW,RICK,LUMO,BACK,FNGR,RVYL,ABAT,PLUG,APPS,ENPH,BE,PENN
0.051708213,0.077127713,0.12965769,0.137658147,0.153890978,-0.105263137,0.1,0,0,0.220059854,0.153247867,0.109335038,0.073170633,0.072727202,0.051948081,0.216666731,-0.053030298,0.044943845,0.135658974,0.086401171,0.083179353,0.161490676,0.275979543,0.077954043,0.132390769,0.013985978,0,0,-0.027027001,0.101492586,0.088772888,0.186824629,0.093945681,0.128966143
-0.014047457,0.012345608,0.035341782,0.055632806,0.024847927,-0.088235297,-0.04040404,-0.028571429,0,0.015337424,-0.00218161,-0.050144139,0.048295551,0.084745787,0.055555576,-0.068493192,0.120000005,-0.084677434,-0.044368639,0.040110645,0.018771272,0.021390354,-0.022696876,-0.023728906,-0.051078404,-0.027586224,0,0,0.0555555,-0.010840098,-0.007194295,0.02907494,-0.028625883,0
0.036509399,0.058536647,0.035760609,0.057971093,0.10094025,0.032258034,0,0.176470588,25.87500179,0.042296121,0.133770609,0.043689396,0.059620682,0.015624985,0.052631528,0.049019679,-0.064285738,-0.063142413,0.085714291,0.053191502,0.19933,0.24607338,0.209016417,0.135416764,0.034688992,-0.035460994,0.6333333,-0.25000005,-0.026315765,0.046575297,0.070048302,0.082477149,0.151277005,0.168631066
0.138316211,0.064516065,0.128374242,0.019925153,0.106067344,0.062500035,0.042105263,0.05,0.395348775,0.073623215,0.038043446,0.028488358,0.127877212,0.015384693,0,-0.037383251,0.236641251,0.02664578,-0.06250002,0.035984829,0.164804515,0.100840235,0.033898217,0.055045989,0.009248547,0.154411749,-0.281632671,1,0,0,0.106094873,0.003427394,0.047781523,0.079131069
-0.024905679,-0.038961003,-0.090403359,0.013431076,-0.018691622,-0.029411736,-0.090909091,0,0,-0.033477366,0.003546683,-0.047484462,0.052153941,0,-0.00555555,-0.019417458,0.191358044,0.025954137,0.133333378,-0.129189513,0.032374041,-0.040076254,-0.0109289,-0.128502533,0.05040098,0.133758031,0.107954511,0,0.027027001,0.07853402,-0.014285749,-0.007356873,-0.03257326,0.012221429
0.037151529,-0.038288305,0.070336631,0.002409681,0.055900546,-0.060606091,0.222222222,0.071428571,0,0.080446959,0.050319787,0.027893134,0.05387942,0.196969682,0.011173174,0,-0.082901566,0.026785761,0.083591325,-0.025892224,-0.058072012,0.05467189,0.111602233,0.035476752,0.004362046,-0.028089887,0,0.166666645,0,0.036407791,0.012422349,0.095817969,0.228956249,0.069602308
-0.054477452,-0.110070265,-0.060285964,-0.078124995,-0.057254769,-0.096774197,0,0,0,-0.045501606,-0.016503746,-0.038683608,-0.053169792,-0.012658291,-0.011049714,0.118811887,-0.016949187,-0.024637692,-0.060000011,-0.034482794,-0.04932178,-0.075400496,-0.041749509,-0.031049166,-0.079261726,-0.040462471,-0.446153811,0.285714367,0.157894797,-0.021077319,-0.051124746,-0.043236735,-0.102739723,-0.076361258
-0.018153244,-0.071052627,-0.015506323,-0.011734048,0.044093101,-0.035714252,0.018181818,0,0,-0.082340121,-0.066145345,-0.001801729,-0.025917736,-0.012820501,-0.039106109,0.035398196,-0.022988467,-0.026745888,-0.006079022,0.000744065,-0.035019453,-0.077471987,0,-0.023204509,-0.016509363,-0.018072243,0.527777799,0.222222183,0.02272725,0.074162669,0.021551704,-0.020701835,-0.010687049,-0.038102066
0.097266993,0.050991521,0.111179865,0.100263914,0.068127548,0.037037,0.160714286,0,0,0.083825268,0.065771118,0.055354996,0.08203981,0.077922083,0.034883687,-0.025641002,0.047058831,0.090076284,0.085626903,0.106319727,0.107526842,0.078453041,0.041493735,0.035067793,0.008393249,-0.012269985,0.136363591,1.09090915,0.266666673,0.006681562,0.080168804,0.004382526,0.054012331,0.051569475
0.022710479,-0.067385444,-0.013340872,-0.038369347,-0.002237991,-0.071428609,-0.192307692,0.377777778,0,-0.035403132,-0.000491059,-0.02793624,0.00204914,0.13253014,0.028089928,-0.035087686,0.033707849,-0.033613414,0.10140849,0.008736567,-0.059465993,-0.053278734,-0.038844656,-0.077595623,0.007134414,0.006211164,-0.213333368,-0.391304384,-0.087719352,-0.022123873,0.03515631,0.001283348,-0.004392347,-0.014214628
-0.007163228,0.054913311,-0.045070281,-0.076059877,-0.022430034,0.076923121,-0.076190476,0,0,-0.020327426,-0.059941038,-0.009384156,-0.079754437,-0.074468078,-0.027322443,-0.07272731,-0.065217361,-0.020289835,-0.084399017,-0.000666238,0.094193489,-0.015151449,-0.048704594,-0.021326758,-0.029515938,-0.018518472,0.118644162,0.07142862,-0.192307669,-0.045248933,-0.007547162,-0.089720588,-0.004411795,-0.02162943
0.014430029,0,0.008554408,0.031039167,-0.003059122,0.035714252,0.020618557,0.016129032,0,-0.002305528,0.062020862,0.014801658,-0.004444574,0.126436797,-0.022471889,0.049019679,-0.127906972,0.155325396,0.092178818,0.04399999,-0.005896137,-0.028571453,0.004357294,0.006053059,-0.026764022,-0.025157248,0,-0.066666709,0.190476199,0.026066384,0.019011388,0.07687985,0.17429835,-0.021370668
-0.120910398,0.073972596,0.026616021,0.022251262,0.010356748,1.310344952,-0.04040404,-0.047619048,0.640000025,0.077989626,0.014107622,0.016919541,0.058035665,0.102040839,-0.0034483,0.07476628,0.04666666,-0.048655585,0.035805653,0.019795685,-0.016607395,-0.009049765,0.061822091,0.016847123,0.081249952,-0.032258065,-0.303030318,-0.142857127,-0.080000003,-0.006928345,0.026119377,0.032426721,-0.003773551,0.022590376
0.077669932,-0.028061258,0.028205346,0.085787249,0.004555697,-0.08955224,0.094736842,0,0.219512176,0.031082526,0.003073417,0.005737256,0,0.02777775,-0.002306775,0.086956544,-0.05732486,-0.008075363,0.039506133,-0.006887953,-0.018094043,0.099315053,0.063329917,0.00355031,0.028901735,-0.053333367,0.43478264,-0.083333322,0.02173911,0.023255791,-0.001818223,-0.044326242,0.045454502,0.038291639
0.036036013,0.068241531,0.060958507,0.04363246,0.055933488,-0.131147608,-0.038461538,-0.066666667,0,0.058212103,0.02483472,-0.000570464,0.071729996,-0.009009,-0.023121365,-0.007999992,0.114864895,0.01628221,0.052256482,0.015762986,0.041768942,0.02596054,0.08837657,0.068396271,0.076404532,-0.021126708,-0.348484864,0,0.170212777,0.022727251,0,-0.013782149,0.022946925,0.093616997
-0.02028975,0.034398,0.013058299,0.007909363,0.020400973,0.075471743,0,0.125,-0.224999984,-0.030451907,-0.028324143,0.013698617,-0.05118106,0.0090909,0.017751462,-0.064516163,-0.024242472,-0.050734266,0.029345399,0.060831751,-0.012971658,0.205465558,0.019417499,0.152317948,-0.019832942,0,0.395348869,0,0.054545476,-0.013333321,0.096539204,0.155603361,-0.088547869,0.031776898
0.058431922,0.116389493,0.086620299,0.038116623,0.007014911,0.105263163,0.1,-0.349206349,0.032258084,0.085612997,0.06510116,0.041666653,0.004149397,0.063063002,0,0.043103511,0.012422386,0.042194052,-0.01096485,0.055588107,0.121863856,0.107472691,0.154978349,0.297892675,0.011714553,0.129496346,-0.28333335,-0.090909078,0.034482726,-0.0045045,0.058139519,0.139302365,0.033678787,0.169704638
-0.025157215,-0.068085044,-0.0381969,-0.046436227,-0.02507832,0.111111101,0,0.146341463,-0.031250019,-0.01399912,-0.009578794,-0.023783813,-0.014462828,-0.067796549,-0.017441844,0,0.08588956,0.086369819,-0.026607618,-0.028270521,0.020234246,-0.043214535,-0.054722675,-0.075276763,-0.019999956,-0.07006368,0,-0.199999968,0,-0.054298698,-0.080062757,-0.044090626,-0.038847111,-0.042450343
-0.03799293,-0.045662165,-0.035520432,-0.041902638,-0.052518661,-0.142857094,0,0.170212766,0,-0.087079901,-0.032852309,-0.054263542,-0.073375253,0.036363601,-0.005917224,-0.115702464,-0.011299458,-0.101863373,-0.120728927,-0.074158648,-0.081419597,-0.072900165,-0.114195053,-0.091779704,-0.033297573,0.041095874,-0.069767443,0.124999975,-0.033333302,-0.0622009,-0.081911264,-0.076446758,-0.041721013,-0.127946115
-0.000745168,0.031100507,0.008439732,0.028368729,0.028280495,0.04999995,0.036363636,0.090909091,0,0.028512142,0.010952359,-0.054449667,-0.049773882,-0.017543843,-0.011904751,0.046728925,0.005714297,0.034578147,0.031088116,0.028958794,0.020454471,0.023931601,0.034019706,-0.014059809,0.026666641,0.011842126,-0.099999978,0,-0.06896552,0.043367366,0.009293627,0.016878602,-0.019047601,0.004504485
-0.022371351,0.016241339,0.020796418,0.011494347,0.017968577,-0.047619003,-0.078947368,-0.083333333,0,0.017641148,0.047103217,0.188854564,-0.069047432,0.008928563,-0.006024091,0.026785689,0.022727319,0.03342246,0.010050242,0.00239515,0.003340834,-0.090984912,0.02337658,-0.059714773,0.021645002,0.072821861,0.52777775,0,0.018518501,0.019559883,0.014733039,0.008867653,0.018030529,0.007687373
-0.047292138,-0.022831028,-0.009689486,-0.023863676,0.004322733,-0.0666667,0.095238095,0,0,0.064883578,0.02114254,-0.007291734,-0.033248176,-0.026548647,-0.012121201,0.104347832,0,-0.018111238,0.146766208,-0.003584198,-0.015538328,-0.032139612,-0.060067687,-0.029384001,-0.04025415,0.018181849,0,0,-0.018181801,0,-0.023593486,0.187288744,0.073569476,0.001907227
0.037630221,0.039719531,0.012292967,0.044237487,-0.003945492,-0.035714252,0.095652174,0,0,0.053488354,0.095741621,0.008394536,0.042328116,0.036363601,0.036809854,0.212598413,0.0555555,0.014492708,-0.034707228,0.005995227,0.019165736,0.02656544,0.097209717,0.073242202,0.072847662,0.035714269,0.309090933,0.111111091,0.074074077,0.047961584,0.035315995,0.034358416,-0.003807133,0.153553302
0.047839421,0.083146152,0.014374333,0.026755792,0.072740395,0.111111111,-0.03968254,0.181818182,0,0.081677722,0.019163766,0.021331939,0.139593884,0.078947399,-0.005917224,0.201298747,0,0.022077933,0.026966375,0.116209701,0.068584058,0.134935312,0.078753082,0.089172158,0.044238615,-0.017241408,0.111111084,0,-0.034482794,0.041190002,-0.019748677,0.051202001,0.057324878,0.013751375
-0.050441752,-0.026970977,-0.015392139,-0.02497283,-0.029204558,-0.1333334,0.016528926,-0.061538462,0,0.013469385,-0.01512165,-0.015792128,-0.022271712,-0.02439022,-0.017857126,-0.140540534,0.021052675,0,0.288840185,0.026161227,-0.020703914,-0.037459287,-0.013688164,-0.04427745,0.098522171,-0.011695877,-0.49499999,0,-0.035714253,-0.052747305,0.071428546,0.040153685,0.010843392,0.012479628
-0.067855751,-0.063965925,-0.032258055,-0.034521076,-0.025933499,-0.076923064,0.016260163,0.31147541,0,-0.04309302,0.004138819,-0.013457569,-0.084282469,-0.08333335,0.115151551,0.006289302,0.072164939,0.030495524,-0.112054306,-0.058272579,-0.049682903,-0.032994873,-0.101773371,-0.11101392,-0.070852017,-0.017751509,0.633663374,-0.099999984,-0.018518501,-0.006960495,-0.035897443,-0.005203111,0.022645956,-0.048767409
-0.028286302,-0.077448676,-0.014358947,-0.03114192,-0.056798047,-0.145833322,0.064,0,0,-0.023989886,-0.018880444,-0.057187838,-0.029850766,-0.06363641,-0.059782615,0.181249973,0.124999964,-0.050554854,-0.195028676,-0.027624309,-0.078976647,-0.076115474,-0.066952769,-0.094395457,0.067567643,-0.060240965,0.024242382,0,0.0754717,-0.039719642,-0.023049582,-0.030369482,-0.085081588,-0.068168963
0.019691755,0.009876533,0.004422502,-0.013095184,-0.004516413,-0.024390221,-0.060150376,0,-0.010752729,0.023285856,0.059764141,0.00445186,-0.038461534,0,-0.034682116,0.2063492,0.162393239,0.038961065,-0.019002357,0.015340935,0.015700497,0.029356009,-0.00551973,-0.007600257,-0.014466618,-0.01282048,-0.230769258,-0.111111091,0,-0.012165496,0.0235934,-0.008526217,0.022929915,0.0713421
0.014273778,0.002444927,0.002849013,0.022918947,0.036294921,0.099999978,0.104,-0.3125,-0.04347822,0.021491793,0.026342778,0.040443295,0.015999946,0.009708729,0,-0.08771932,0.058823426,0.008749962,-0.026634414,0.005036275,0.096313964,0.024839049,0.08695648,0.01859953,0.036697301,0.077922044,-0.038461503,0.124999975,0.017543843,0.004926104,-0.030141858,0.024570052,0,0.09198652
0.079470225,0.07317078,0.045712797,0.082547401,0.107624999,0.318181787,-0.02173913,0.090909091,0,0.068069292,-0.045228069,0.067625053,0.08398965,0.048076994,0.005988018,0.052884682,0.069444485,0.048327182,-0.00497512,0.111915386,0.05314531,0.172351887,0.096170223,0.238453282,0.042477835,-0.024698786,0.24000001,0,0,0.022058861,0.043875733,0.103460038,0.038605284,0.149870778
-0.042944854,0.04772728,-0.013089666,-0.004357166,-0.021739194,-0.08620692,0.014814815,0,0,0.011973788,0.034190302,-0.012967498,0,0.009174303,-0.011904751,0.018264822,-0.116883064,0.011820376,0.080000043,0.028042133,-0.014418161,0.016845276,0.03804346,0.110147373,0.179117204,-0.011735633,-0.16129036,-0.111111091,-0.051724157,0,-0.003502624,0.040670643,-0.008393249,0.066516833
0.048878265,0.015184315,0.050300347,-0.002188327,-0.015488176,0.037735928,0.04379562,-0.083333333,0,0.049236602,0.035205059,0.029307726,0.009685157,0.027272701,0.006024091,0.134529125,0.040441092,0.086448567,0.062499993,0.004870846,0.066875691,-0.021837347,0.080777856,0.077343833,-0.02591797,0.043749968,0.211538497,0,0,0.011990339,0.019332185,-0.042810303,-0.032648179,0.12979351
-0.003055741,0.006410301,0.000952948,-0.024122813,0.010943782,-0.05454551,-0.020979021,0,0,0.000363777,-0.006704084,0.006872822,-0.002398152,-0.026548647,-0.011976037,-0.079051403,0.042402809,-0.036559155,0.063180817,0.005332071,0.000979454,-0.010007707,-0.005536327,-0.042784724,-0.002217275,-0.03592813,-0.174603199,0.124999975,0.018181801,-0.011848274,0.006896545,-0.066074458,-0.008750021,0.105930631
0.005376263,-0.006369471,0.070221424,-0.017977631,-0.003382868,-0.019230752,-0.035714286,0,0,0.071999983,0,0.020965397,-0.007211396,0,0.012121201,-0.038626574,-0.027118599,0.011160757,-0.038934437,-0.01108966,-0.03228962,0.054432409,-0.004175328,0.014393997,0.044444473,0.006211164,0.076923121,-0.111111091,0,-0.014388475,-0.003424654,-0.058568365,-0.001261003,0.024620558
0.051184154,0.061965806,-0.01000895,0.059496638,0.009504453,0.03921565,0.037037037,0,0,0.008819547,-0.008589974,0.021489916,-0.012106594,-0.036363709,0.005988018,-0.129464268,0.073170724,-0.023178811,0.004264388,0.025841086,0.108190056,0.100294957,0.044025097,0.083644482,0.039716273,0.006172902,0.253571462,0,-0.071428576,0.026763906,0.049828171,0.035625704,0.029040346,-0.035878811
0.051598773,0.094567462,0.011682851,0.00323985,0.012104951,-0.037735815,-0.071428571,0.109090909,0,0.010423654,0.002846834,0.007012694,0.080882376,0.009434066,0.000595266,0.087179402,0.032467502,-0.016949216,-0.016985122,0.014733814,0.096715366,0.14611262,0.099732314,0.090971774,0.009549819,-0.024539892,-0.088319137,-0.125000075,0.019230828,0.026066384,0.022913235,-0.009755257,0.02331295,0.105838115
-0.033863119,-0.051470626,-0.004219378,-0.021528595,-0.003322311,-0.058823533,-0.038461538,0.31147541,0,-0.022961685,-0.017279609,-0.00835656,-0.036281239,-0.028037466,-0.01249258,0.042452904,0.081761081,-0.057471266,-0.060475206,-0.027166272,-0.059900186,-0.063742698,-0.037127243,-0.083386001,-0.020270283,-0.025157248,0.250000047,0,0.094339606,-0.018475733,-0.030400009,-0.035603203,-0.032374155,-0.025007702
-0.031473577,0.011627896,-0.009161987,-0.002200153,-0.032999964,-0.041666628,0.016,-0.2625,-0.045454609,0.021457737,0.018337089,0.004681576,-0.051764665,0.009615376,0.018072344,-0.031674177,0.104651111,-0.026829243,0.032183878,-0.000962949,-0.013274387,0.021236736,-0.005689011,-0.001378365,-0.040689666,-0.006451596,0.124999953,0.14285724,-0.017241363,-0.009411756,0.059405963,0.042831531,-0.004956625,0.038948748
0.021418143,0.019157162,0.018944465,0.02976841,0.05239569,0.086956502,-0.05511811,0,-0.107142817,-0.013671219,0.020226928,0.046132419,0.004962803,-0.028571403,0.047337231,0.060747603,0.100000047,0.028822057,0.097995563,0.017349427,0.010762407,-0.00856277,0.02987929,-0.003450736,-0.030194111,-0.019480552,0,-0.125000075,0.087719282,0.016627119,0.031152618,0.025605804,0.046077198,0.010362699
-0.005061522,0.052631527,0.011066881,0.043897221,-0.050114634,0.059999943,-0.016666667,0,0,0.052062235,0.063829772,-0.009799609,0.004938295,0,0.005649712,0.105726877,-0.105263154,-0.003654048,0.020284054,0.004737019,0.044365571,0.07896365,0.002469074,-0.013850339,0.01334324,0.019867584,0.133333342,-0.142857127,0.080645148,-0.030373857,0.036253815,-0.04574396,-0.049999955,-0.057616943
0.047965147,0.035714337,0.027583024,0.040000067,0.049310351,0.075471743,-0.06779661,-0.050847458,0,0.046593792,0.04511365,0.006747621,0.066339137,-0.019607825,0.061797762,-0.0398406,-0.064171171,-0.015892434,0.123260409,0.012729867,0.012744232,-0.007432771,0.148399007,0.109550593,0.023408902,0.032467532,-0.117647066,-0.166666645,0.313432894,0.004819272,0.319241985,-0.063740141,-0.026315794,0.047055036
0.047850129,0.02241373,0.009160767,0.005917074,-0.034176756,-0.017543843,-0.99,0.017857143,0.066666667,0.027018762,-0.04621072,-0.003127779,0.011520621,0.019999981,0.145502634,0.091286316,-0.057142804,0.012422289,0.053097294,0.032355666,0.007550348,0.274769492,0.014477237,0.044936826,-0.014295912,0,-0.244444416,0,-0.045454591,0.199040745,-0.046408847,-0.031507883,0.029601032,0.142464078
0.119126477,0.09274877,0.032087759,0.064705898,0.026879814,1.249999973,80.81818004,0.192982456,0,0.040956619,0.025193788,0.056476928,-0.002277859,0.029411737,0.016166322,-0.011406923,0.033333264,0.035582819,0.137815159,0.00969561,0.026644437,0.166290124,0.040697698,0.061780743,-0.00290065,0.069182373,0.323529363,0,0.273809549,-0.023999977,0.104287324,0.057126274,0.017500043,-0.035589993
0.037847437,0.089506161,-0.007568077,0.035911574,0.013253753,0.619047601,0.222222222,-0.969999999,0,0.003733517,-0.003447098,-0.039032672,0.091324182,-0.009523801,0,-0.011538451,0.085044032,-0.050947793,0,0.009379232,0.038929481,0.03448281,0.003555089,0.045636008,-0.014545441,-0.029411765,-0.111111074,-0.199999968,0.205607427,0.081967231,0.102833213,-0.030958026,0.052825471,-0.048279735
-0.019942936,-0.032577907,0.000618453,0.001777809,-0.023217716,-0.230392117,0.068999967,29.88235221,0,-0.031759673,-0.001004284,0.010154505,-0.025104721,0.009615376,-0.05909096,0.019455235,-0.0135135,0.051185997,-0.042836036,-0.005309772,-0.021857976,0.035955021,-0.042004044,-0.032733246,0.107749079,0.315151484,0.17499998,0,0.085271301,-0.034090966,-0.053282627,-0.024952735,-0.019836649,-0.052769609
-0.060465293,-0.035139059,-0.004531515,0.017746287,-0.009039184,-0.229299365,0.020494972,0,0,0.004137098,0.026583323,-0.027972002,-0.0729612,-0.028571403,0.135265691,0.183206122,-0.008219235,-0.036817152,-0.049382742,-0.040925271,-0.043894669,-0.044830072,-0.115161134,-0.127467633,-0.029313826,-0.156681984,0.595744685,0.24999995,-0.014285701,0.109803912,-0.045226112,-0.043233875,0.222619158,-0.033548846
-0.150061894,-0.150227652,-0.098903386,-0.136007027,-0.054729818,-0.190082654,-0.020833333,0,0,-0.056209531,-0.063322893,-0.071492813,-0.097222334,-0.03921565,-0.025531892,-0.29677415,0.005524873,-0.053020943,-0.134740251,-0.04962893,-0.05091817,-0.259651801,-0.189253736,-0.100840302,-0.068634181,-0.169398958,-0.026666641,-0.199999968,-0.144927518,-0.160777363,-0.092631591,-0.034245161,-0.153846232,-0.112738823
0.060793646,0.128571478,0.028243327,0.05852671,0.010364689,0.204081556,-0.063829787,0,0,0.021359569,0.00731798,0.007748177,0.017948741,0.020408143,-0.017467233,0.050458666,0.098901138,0.001302113,0.031894949,0.035627113,0.030782796,0.070552204,0.122238576,0.06038824,-0.037582851,0.032894738,0.616438242,0.24999995,0.093220318,0.065263146,0.088167081,0.020352523,0.011507524,0.064249784
0.032944417,-0.030063299,0.047119292,-0.00190652,0.042094022,-0.008474569,0.090818162,0,0,0.043810029,0.049354229,0.020663158,0.057934352,-0.00999999,0.053333282,0.008733616,0.027500018,-0.00130042,0.041818185,0.029689024,0.118600628,0.138968471,0.028215244,-0.009491563,0.071975463,0.038216627,-0.152542335,0,0.100775285,0.029644288,0.054371026,0.03742545,0.029579093,0.064080932
0.013953469,0.071778148,0.053103114,0.029608331,0.007128306,0.051282106,-0.08334028,0,0,0.023691179,0.041098878,0.061205328,-0.004761811,0.010101,0.016877722,0.017316001,0.143552271,0.028645869,0.006980796,0.038443942,0.026697208,0.106498908,0.006381645,0.071184073,0.118571418,0.085889505,0.059999943,0,-0.014084605,0.046065215,0.053589455,0.04578786,0.006629775,0.005071311
-0.047837445,-0.019786927,-0.022681209,-0.007421193,-0.038422592,-0.073170758,-0.004454931,0.157142892,-0.002499998,-0.009142848,0.024171427,-0.014197054,0.011961721,-0.019999981,0.004149373,-0.034042522,0.053191502,-0.069620276,-0.022530349,-0.024680536,-0.004457683,-0.049261056,0.001902329,0.001280539,-0.010217104,-0.039547995,0.141509532,0,-0.007142794,-0.029357771,-0.01919384,-0.260045448,-0.032930763,0.023651846
0.001376479,-0.080745338,0.034811338,-0.013083986,0.032246814,-0.026315765,0.043835644,0.234567864,0,0.049307932,0.012779531,0.015301537,-0.023640544,-0.020408204,-0.012396682,-0.035242257,0.204040424,-0.053061207,0.021276661,0.014911881,-0.014179074,-0.043443609,0.04050635,0.00767249,0.005806461,-0.094117632,0.066115637,-0.199999968,-0.014388475,0.018903574,-0.010763269,0.171106561,0.031782034,-0.022489204
-0.013745741,-0.054054082,-0.011413714,-0.005681827,-0.009507748,-0.099099111,-0.077865278,-0.053333321,0,0.02555648,-0.002950985,0.018173753,-0.024213129,-0.020833314,0.050209155,-0.036529753,0.107382565,-0.007183935,0.02777775,0.001780985,-0.009841038,-0.028750022,-0.013990355,-0.03997459,0.039127685,-0.00649349,0.201550386,1,-0.131386906,0.016697617,0.026706278,0.021872265,0.037403757,0.012921521
-0.000696806,0.019642881,0.01276079,0.027618941,-0.014398347,-0.00999999,0.020872836,0.042253495,0,0.029206864,0.063686443,0.036569446,-0.017369749,0.053191502,0.151394468,0.189573514,0.069696882,0.005788707,-0.047297332,0.004000007,0.009938847,-0.00943798,0.003084587,0.003304774,0.0296296,0,0.116129079,-0.125000075,-0.058823541,0.016423385,0.0635838,-0.024828763,-0.038176097,-0.022090824
0.006624773,-0.001751354,0.000400149,0.026876725,-0.006260856,-0.030303061,-0.000185842,0,0,0.03319452,0.005085385,0.083998322,-0.030303113,-0.030303061,-0.079584779,0.03585654,0.042492964,0.215827344,0.152482297,-0.006197405,-0.005298993,0.025985291,0.031365327,0.008563882,0.011990339,0.026143723,0.011560682,0,0.017857197,0.154398497,0.020833378,-0.001536429,-0.005512595,0.171492184
-0.051610705,-0.050877188,-0.038184726,-0.046028789,-0.034651765,-0.187500012,-0.001487299,-0.155405395,0,-0.04044348,-0.036945134,0.013173195,-0.026041601,-0.052083285,-0.041353432,-0.088461549,-0.130434804,-0.023076887,-0.135384633,-0.028507852,-0.073059362,-0.035458005,-0.078712022,-0.047681254,-0.00296204,-0.089171913,0.485714231,0,0.017543843,0.177293993,-0.023070117,0.026159564,-0.002217346,-0.093427449
0.040175315,0.016635888,0.011224142,0.048249662,0.032269738,0.076923083,-0.04580151,0,-0.245614039,0.06118692,0.03865981,0.026003836,0.024064155,0.010989,0.066666698,-0.016877622,0.110937564,0.027256139,-0.023131693,0.011921148,0.046798003,-0.037199141,-0.04854369,-0.061728325,-0.015448617,0,0.115384693,0,0.06896552,-0.029062122,0.067211604,-0.018851779,-0.059999996,-0.050329546
-0.070926965,-0.038181825,-0.056320539,-0.026173274,-0.044608225,-0.047619004,0.033170747,0.16,0,-0.039841639,-0.004580986,0.020499413,-0.023498679,-0.065217393,0.110294099,-0.05579394,-0.004219439,0.034198223,-0.051001775,-0.006343425,-0.054117614,-0.054999958,-0.035374116,-0.076754504,0.025347018,-0.041958112,-0.120689701,0,-0.016129017,-0.070748298,0.005106419,-0.010917031,-0.08037823,-0.033123064
0.065381717,0.020793976,0.039860367,0.023169612,0.036396942,0,0.038715755,0,0.063122943,0.014433025,-0.005944417,-0.0025566,0.013368982,0.046511583,0.327814654,-0.027272701,-0.110169504,-0.001140277,0.009596966,0.070679399,0.022388018,0.118807081,0.074047899,0.064924748,-0.020011781,-0.007299252,0.031372613,0,-0.204918028,0.169838925,0.005080395,0.047461403,0.056555276,-0.028384957
0.029443155,0.022222201,0.034771912,0.048007272,0.009577951,-0.062500014,-0.049181851,0,0,0.064786565,0.012152798,0.017209858,-0.015831146,-0.022222202,0.416458729,0.03738314,0.034920659,0.138127855,0.043726147,-0.004684783,0.008921302,0.005588958,0.015101806,0.030483292,-0.009609601,-0.080882336,0.159695749,0,-0.103092846,0.027534452,0.058972183,0.002528955,0.323600944,0.025520491
-0.044796711,-0.02717393,-0.002024345,-0.006914473,0.004267467,0.026666641,-0.020938855,0,0,-0.005010715,0.104440622,0.050755933,-0.021447693,0.022727251,-0.147887271,0.054054002,-0.013803686,-0.070210611,-0.056466294,-0.017116025,-0.03938905,-0.061137253,0.045278125,-0.032467567,-0.020618566,-0.025599976,0.344262285,-0.142857127,0.057471303,0.08038975,0.008751043,0.031322297,-0.036764758,0.044859165
0.013708474,0.005586631,-0.009939107,0.000870463,0.004957357,-0.025974002,0.000976548,0.034482759,0.406249979,0.005995204,-0.021656619,-0.033915716,0.002739739,-0.022222202,0.0909091,-0.021367502,0.020217747,-0.066882504,0.028957548,0.062255131,-0.014225948,0.000910768,0.005569316,-0.01491418,0.004953556,0.001641969,-0.193902404,0.166666645,0.195652161,0.025930158,0.018138765,-0.004076656,-0.012404501,-0.030711362
0.010676151,0.033333301,0.001229163,0.108695689,0.019379939,-0.026666641,-0.009756098,0,0,0.010488644,0.049210705,0.040070891,-0.005464507,0.04545457,0.590908955,0.039301377,0.051829236,0.154913319,0.052532873,-0.00286884,0.005093414,-0.015923585,0.013538419,0.036336084,-0.004312982,0.032786907,-0.152798821,-0.142857127,0.036363674,0.0967032,0.04027889,0.026606615,0.1410628,-0.037180718
-0.010563375,-0.048387094,-0.024350341,-0.001568806,-0.010715529,-0.027397315,-0.01773402,0.163333284,0.022222201,-0.04718094,0.055728311,0.002045669,-0.013736262,-0.010869555,-0.155357129,-0.037815188,0.081159412,0.010010048,0.028520471,-0.027949047,-0.022804092,-0.010633359,-0.017000534,-0.056245384,-0.011138633,0,0.042857188,0,0.14035088,-0.064128198,-0.051377552,0.009569369,-0.038950044,-0.039623918
-0.009608523,-0.030131798,0.017617401,0.007069926,0.051712207,0,-0.007021033,-0.134670472,0,0.032186166,0.061703883,-0.025518885,-0.011142115,0.032967001,0.064129727,0.109170307,0.300268149,0.210109004,0.3656846,0.056659627,0.042350971,0.041588846,0.025324264,0.028637773,0.032540705,-0.03968254,0.027397233,-0.166666645,-0.007692361,0.017130604,0.004709609,0.084715659,0.103964697,0.009440575
-0.038447708,-0.031068024,-0.027617387,0.005460278,-0.016279037,-0.084507048,0.054040389,0.158940426,0,-0.037418988,-0.029696337,-0.027932935,-0.014084506,-0.06382979,-0.006622542,-0.070866169,0.309278292,-0.004914039,0.020304549,-0.035614222,-0.014925398,-0.056078957,0.007228851,-0.103837514,-0.018787846,-0.024793326,-0.119000038,0,-0.085271301,-0.057894757,0.004687458,0.015656301,0.038308101,0.033945255
