MANH,FCEL,AXTI,SRDX,FORR,EGY,VGZ,USPH,CPSS,NVO,UHS,CBRL,BKH,VTR,ESE,UNH,OKE,TJX,ALB,EMR,SOTK,ELSE,LXU,NVEC,CNX,PLX,EPM,MED,ENSV,RDNT,COR,EHC,WRB,HUM,SKYW,LH,MD,DVA,MTH,PXLW,CRK,EOG,PTEN,RRC,NOV,XOMA,MYGN,REGN,VRTX,CLDX,AVDL,MBOT,CDMO,ABEO,ASYS,EXC,PPL,CNP,THC,D,CB,ORI,AJG,ALL,STT,SMTI,SCWO,CMCL,OMEX,CLWT,EMKR,CIEN,CHKP,JNPR,NTAP,TENX,CVV,ALNT,RAND,WILC,DGX,COLM,TTEK,TK,FL,FSI,MET,MO,IDA,RNR,EG,SEIC,NVR,LEN,TOL
-0.01025641,0.044776119,0.14556962,0.044247788,0.018616827,-0.231527063,0,0,0.037037037,0.007832725,0.033625265,0.020407853,0,0.090908155,0.014814411,-0.019676042,-0.032499919,-0.003124946,-0.047468348,-0.016260536,0.076923077,-0.027027363,0,0,-0.02762488,0,-0.127999883,0.133332863,0.041666623,-0.021276576,0,-0.010988796,0,0,-0.037755003,-0.015151514,0.008474576,0,0.022988506,0,0.049382819,0.013377825,0.067567482,0,0.123486775,0.155555556,0.115848781,0.289002558,0.120467836,0.169014085,0.2,0.175438596,-0.074561442,-0.037037096,0,-0.025806987,-0.030581375,-0.043243636,-0.040871934,0,-0.024054816,0.010526888,0.041214898,-0.025495777,0.060171702,-0.12,0.142857049,-0.111111327,-0.275555575,-0.037037095,0.057851311,0.070191026,-0.026565961,0.035992382,0.11484845,0.013513514,-0.037037037,0.076923077,0.014925297,0.027777758,0.036713209,0.008849472,0.007915675,0.029268265,-0.053435227,0,0,-0.04307718,-0.01323246,0.00665613,-0.011061947,0.013673604,0.054347826,-0.017963787,-0.023026234
-0.020725389,0.1875,0.149171271,-0.008474576,-0.018276575,0,-0.125,0,-0.107142857,-0.006908265,-0.00707226,-0.00666645,-0.005586552,-0.133332731,-0.014598148,0.031877493,-0.00258385,0,-0.00664459,0.031679862,0.035714286,0.069444461,-0.07692318,0.097560768,0.011364035,0,0,0,0,0.043478219,-0.058593663,0.077777622,0.030534668,0.043478274,0.022269525,-0.046153841,-0.008403361,0,0,0,0.035294055,0.003300165,0.006329367,0,-0.021551716,0.051282051,-0.1009372,0.174603175,0.002087683,-0.042168675,0.018518519,0.037313433,0.052132782,0.019230849,-0.032608696,-0.00827803,0.044164217,0.014124759,-0.019886385,0.009917652,0.05281607,0.010415896,0.010416868,0.034883557,0.085811474,-0.227272727,-0.124999928,-0.124999836,-0.233128813,0.144230907,0.020833322,0.02739726,0.006607261,0.014084391,0.022437914,0.153333333,0.076923077,0.095238141,0.235294137,-0.054054074,-0.008431644,-0.008771846,0.015706672,0,0.064516834,0,0,0.003215876,0.013409906,-0.004959192,0.042505593,0.040767352,-0.008018328,0.030488428,0.151515096
0.058201058,0.012030075,-0.019230769,-0.012820513,0.047872028,0,0.142857143,0,0.2,0.648093912,0.01424517,-0.053691375,-0.008427003,0,0.011111641,0.051487034,0.012953518,0.04702151,0.010033665,0.009345992,-0.103448276,0.012986907,0.166666908,0,-0.011236345,-0.428571429,0,-0.117646693,-0.100799982,-0.062500004,-0.004149809,0.020618547,0.04814856,-0.025000104,0.101659415,0.01612903,0.008474576,0.170731272,-0.005617978,0,0,-0.029605155,-0.020964843,0,0.052863346,-0.115853659,-0.034482844,-0.025337838,-0.0375,0.072327044,-0.1,-0.079136691,-0.054054065,0.05660372,-0.033707865,0.015025422,0.015106419,-0.01114261,0.008695652,-0.016366995,0.016723516,0.030928145,0.006185348,0.033708441,-0.067828453,-0.117647059,0,0,0.299200058,0.210084015,0.013265336,0.04969697,-0.00228307,-0.00370366,-0.051008409,0.092485549,-0.071428571,0.086956435,-0.047618985,-0.02857141,-0.025509957,-0.061946808,0.025773264,0.016588259,0.022726808,0,0,0.016025288,0.005671186,0.00664445,0.004291845,0.023617511,-0.005773672,-0.002958939,-0.046783713
0.08,-0.02526003,-0.098039216,0.017316017,-0.001268816,-0.198717904,0,-0.026315923,-0.1,-0.005338155,-0.018259066,0.014184402,0,-0.019230941,-0.014652278,-0.029379458,0,-0.008981791,0,-0.005290802,0.192307692,-0.025640283,-0.107142282,-0.022221995,0.039773229,0,0.10091705,0.066666545,0,0,-0.004166574,0.030303016,0.010600631,-0.017093924,-0.016948876,0,-0.008403361,-0.125,-0.005649718,0,-0.011363568,0,-0.023554339,0.031250418,-0.020920412,0,-0.061461752,0.041594454,-0.007575758,-0.014662757,-0.050505051,-0.09375,-0.05714287,0.142857194,-0.046511628,-0.018092448,-0.008929131,0.008451125,-0.020114964,0.007071901,-0.026316085,0,-0.014343973,-0.054348278,-0.016688957,0,0,0,-0.15394088,0,-0.041289098,-0.030408006,-0.062070971,0.027648538,-0.027500149,-0.047619048,0.153846154,-0.084999965,-0.074999988,0.117647041,-0.010471656,0.012578404,-0.035175887,0.013985389,-0.029629716,0,0,-0.01025265,-0.003759448,0.003300606,-0.038461538,-0.061339305,-0.012775842,-0.008902607,-0.00306746
0.115740741,-0.030487805,0,-0.046808511,0.036848879,0,-0.125,0,0.111111111,0.012522308,-0.011444207,0.003496114,0.00566588,-0.019607321,0.007434987,-0.006726579,-0.02813346,0.018127132,-0.029801461,0.003989303,0,0,0,0,-0.032787057,0,-0.220833304,0,0,0.066666671,0,-0.058823596,0,0.017391208,0.07279656,0.015873014,-0.025423729,0,0,0,-0.034482771,0.04745769,-0.048245736,0.151515171,-0.008547022,-0.034482759,-0.092035474,-0.101497504,-0.032715376,-0.095238095,-0.031914894,-0.060344828,-0.060606075,-0.093750069,-0.12195122,-0.016750293,-0.033033258,-0.027933012,0.026392962,-0.025195933,0.027027338,0.004999661,-0.002079277,0.04023047,0.027155244,0,0,-0.142857214,-0.090247501,0.166666644,-0.040966373,-0.0651052,-0.032631863,0.110558647,-0.01735201,-0.027777778,-0.066666667,-0.043715805,-0.054054078,-0.078947371,0.063492585,0.083851456,0.005208261,0.006896774,-0.007633182,0.150000029,0,-0.002390505,-0.030188293,0.004933902,0.024444444,0.031175078,-0.02,-0.011976085,-0.021538485
0.058091286,-0.05581761,-0.048913043,-0.044642857,0.024509561,0,0.142857143,0,-0.133333333,-0.02826854,0.004341745,0,-0.005633959,0.019999457,-0.007380116,0.005643291,0.026316165,0.00296758,-0.020477888,0.031788068,0.064516129,-0.052632216,0,0,-0.033898418,0,0.165775761,-0.125000071,0.055160273,0,0.004184007,0.020833624,0.07342679,0.025641136,0.015446107,-0.031249997,-0.017391304,0.023809161,-0.011363636,0,0,0.09223237,0.089861795,-0.026315889,0.08189673,-0.107142857,-0.113060393,-0.12037037,-0.058624577,-0.059210526,-0.142857143,-0.119266055,-0.11827955,-0.068965458,-0.027777778,0.013628293,0.015528256,0.022988356,0.031428616,0.003389281,0.005822918,0.009950503,0.005626564,0,0.023132838,0,0,0,0.049600029,-0.047619003,-0.132666975,-0.118046709,-0.20554858,-0.061889232,-0.039241536,-0.091428571,-0.142857143,-0.131428653,0,-0.014285765,-0.018242359,0.008595495,0.025906633,-0.002283085,0.015384751,-0.565217402,0,-0.022363706,0.003890696,0.001636593,0.019522777,-0.02558147,-0.004801921,-0.003030297,0.034591117
0.017647059,-0.017485429,-0.08,-0.028037383,-0.023923214,0,0,-0.054053542,0.230769231,-0.024545452,0.044667983,0.05226551,0.01983048,0.039215343,0.007434987,0.028612443,0.012820112,0.085798569,0.066202469,0.093709857,-0.060606061,-0.055555394,0,-0.045454823,-0.011695579,0,0.431192627,0.142857236,0,0,-0.033332944,-0.051020568,0.159608949,0.008333322,0.045774517,-0.01612903,0.008849558,0.093023999,0,0,0.047618989,0.09037055,0.046511423,-0.027027049,-0.029880422,-0.072,-0.131868087,-0.033684211,-0.080239521,-0.104895105,0,-0.083333333,-0.097560998,0.055555504,-0.021428571,-0.001680274,0.018348553,0.016853511,0.019390539,0.030405751,0.101974296,0.078817667,0.066805665,0.027623927,-0.033932101,0,0,0,0.143292651,-0.037500117,-0.196211558,-0.004333173,0.076190476,-0.072916753,-0.138189222,-0.050314465,-0.125,-0.157894745,-0.085714274,-0.057970979,-0.001689419,0.068181895,-0.053030198,0.00228831,0.090908747,0,0,0.124182928,0.017441855,0.02941208,0.029787234,0.005369963,0.042219542,0.01823736,0.021276523
0.055876686,0.061016949,0.072463768,0.057692308,0.063725249,0,-0.125,0.071428205,-0.0625,0.023298977,0.081379479,0.05960226,-0.019444879,0,-0.011070512,0.041484951,0.012658379,-0.032697729,0.084967355,-0.002347226,-0.064516129,0,0.03999923,0,0.005917104,0,-0.198718037,-0.125000071,0.053962749,0.062500004,0.034482342,-0.021505468,0.036516856,-0.033057944,0.053872347,0.114754085,0.01754386,0.063829767,-0.08045977,0,0,-0.078804547,0.026262955,-0.055555433,0.014373469,0.068965517,0.220253117,0.030501089,-0.024739583,0.1875,-0.025641026,0.403409091,0.371621683,-0.023063448,-0.051094891,-0.006734286,0.00600611,0.041436681,0,0.008196184,0.092537094,0.004566326,0.017612405,0.024193711,0.038178367,-0.2,-0.035714328,-0.166666514,-0.042666647,-0.025974068,0.446190244,-0.02417795,0.009218267,-0.012874342,0.045813494,0.034437086,0.095238095,0.062500123,0.062499913,-0.138461513,0.076142419,0.042553237,0.013333545,0.006849883,-0.006944767,1.300000057,0,-0.034883806,0.059047704,0.038095337,0.078512397,0.07715118,0,0.035821061,-0.047619052
-0.072992701,-0.10543131,-0.086872587,-0.159090909,-0.04032278,0,0.142857143,0.01333327,0,-0.022768494,0,0,-0.005665383,0,0.01119444,0.040880393,0.002499934,0.073239553,-0.036144893,-0.002353356,0,-0.058823195,0,0,0.023529339,1,0,0.035714106,0,0.03921565,-0.024999708,0.043956025,-0.002709976,0.0512822,-0.036741039,-0.014705985,-0.017241379,-0.040000293,0,0,-0.034090851,0.097345565,0.001967949,-0.029411786,-0.028340169,-0.096774194,-0.219916989,-0.035940803,-0.025367156,-0.026315789,-0.065789474,-0.182186235,-0.073891709,0.045045045,-0.076923077,0.001695403,-0.005970252,-0.023872086,0.057065281,0.00325199,-0.016394072,-0.013636391,0.007692417,0.028871202,0.095484105,0,0.037037082,0.19999978,0,0,-0.234111945,-0.097125867,-0.211545492,-0.11595939,-0.179757837,-0.052496799,-0.130434783,-0.102941283,-0.117647068,0.10714286,0.001571853,-0.020407676,0.031578763,-0.002268176,0.139860835,0,0,0.099397698,-0.028777418,-0.004587347,-0.042145594,-0.008815381,0.00462963,-0.048991771,0.043750156
-0.208661417,-0.028571429,-0.002114165,0.016216216,-0.04201675,0,0,0,-0.066666667,0.068033746,0.010204039,0.112500128,-0.014245306,0.037736543,-0.018450567,-0.021148296,-0.004987519,-0.020997654,0.012500067,0.044811327,0.034482759,0.062499622,-0.192307186,-0.214285639,-0.005747434,-0.625,0.371999714,0,0,0,0.064102381,-0.042105246,-0.01630509,-0.008130138,0.05472615,0,0,0.020833015,0,0,-0.047058917,-0.024193258,-0.07858528,-0.060605642,-0.068749807,-0.0625,-0.023603761,-0.219298246,-0.060273973,-0.101351351,-0.070422535,-0.00990099,-0.09574466,-0.034482759,-0.133333333,0.065989491,0.015014927,0.038042992,-0.023136305,0.029173939,-0.030554954,-0.01843311,-0.024809152,-0.015306049,-0.036513476,-0.083333333,-0.035714328,-0.166666514,0.044568224,-0.253333289,-0.072340451,-0.103183315,0.188948134,-0.096566682,-0.012891553,-0.108108108,-0.05,-0.139344208,-0.133333284,-0.225806434,-0.036106436,-0.04166691,0.059949052,-0.045453874,-0.067484945,0,0,-0.027397415,-0.005555278,-0.066052074,-0.016,-0.016675663,0.003456221,-0.048484877,0.005987879
0.231343284,0.007352941,-0.029661017,0.010638298,-0.017857268,0,0,0,-0.053571429,0.02443264,0.011363515,0.050561702,0.026011675,-0.018182086,-0.026315732,-0.012345411,-0.012531119,0.016085845,-0.033950882,-0.013543822,0,-0.058823195,0,0,0.011561098,0,-0.090378719,-0.034482591,0,-0.132075409,0.032128643,-0.021977803,-0.027623711,-0.01639342,0.006289981,0,0.078947368,0,0,0,-0.07407403,-0.016528931,-0.068230337,0.032257187,-0.060402576,0.028571429,0.175348931,-0.030898876,0.137026239,0.015037594,0.015151515,0.04,0.047058836,-0.017857143,0.230769231,0.030159385,0.0029586,0.00785372,0.036842086,0.007874084,0,0.009389799,0.025440304,-0.025906453,-0.013447705,-0.272727273,0.037037082,0.19999978,-0.125333309,0,0.060397526,-0.029375765,-0.011595074,0.039192487,0.038246291,0.007575758,0.157894737,0.066666739,0.076923115,0.374999912,0.045602405,0.065217133,0.003610038,0.014284999,0.046052801,0,0,0.00845063,0.024208726,0.023025869,-0.00203252,-0.020350543,0.008036739,0.044586361,0.017857385
-0.070707071,0,0.045851528,-0.052631579,-0.068580448,0,-0.25,0,0,0.001703986,0.01373281,0.048128818,0.011267917,0.018518796,0.00772199,0.028124862,0.017766269,-0.029023653,0.015974863,0.006865085,0,0,0.214285453,0,0.005713801,0,0,0,-0.150399932,-0.065217393,0.046692788,0.123595211,0.002841255,0.058333252,0.023436882,0.044776225,0.048780488,0.020408792,0,0,0.053333356,0.042016502,0.061785181,-0.031249176,0.035713834,0.185185185,0.371958348,0.223188406,0.13974359,0.059259259,-0.044776119,0.086538462,0.095505669,0.054545455,0.09375,-0.023112745,0.005899558,-0.051948217,0.035533035,-0.01562525,-0.03438468,-0.018604577,0.001908245,-0.02925526,-0.039034184,0.375,-0.214285705,-0.166666514,0,-0.124999934,0.012256674,0.184741488,0.115142007,0.102857404,0.049415818,0.127819549,0,0.142856997,-0.142857209,-0.030303011,0.03271053,-0.005101919,-0.002398088,0.014084672,0.094339203,0,0.004031998,0.025139751,-0.019999979,0.008038957,-0.014256619,0.012117726,0.017084282,-0.003049089,0.017543716
0.034782609,-0.01459854,0.039665971,0.083333333,-0.024657435,0,0.166666667,-0.078946996,0.056603774,-0.013605552,-0.001231202,0.020407692,-0.013927762,0.036363955,-0.003831282,0.00101308,-0.007481101,-0.005434772,0.022012848,-0.00340891,0.066666667,-0.093750169,-0.098038966,0,0,1.666666667,0,0,0,0.069767443,-0.003717466,-0.009999901,0.010623226,0.031496153,-0.02442733,0.014285713,0.054263566,0.019999689,0.025,0,-0.012658315,0.016128737,-0.06250012,0,0.110344849,0.171875,-0.087837801,0.049763033,-0.022497188,-0.034965035,0.0078125,0,-0.030769285,0.00862069,-0.028571429,0.001577326,-0.002932014,-0.010959294,-0.029411765,-0.017460495,0.008902323,0,0.003809697,-0.008219206,-0.032881543,0,0.09090903,0,0,-0.020408295,0.094017149,0.128259713,0.111651277,0.116774483,0.095034308,-0.053333333,0,-0.031249883,0.156250065,-0.124999984,0.01357471,-0.010256675,-0.002403852,-0.006944171,0.086206475,0,-0.01606445,-0.019073426,0.003710688,-0.003189959,-0.004132231,0.001710129,0.001119821,0.003058414,0.005746987
-0.025210084,-0.07037037,-0.112449799,-0.035897436,0.011236145,0,-0.142857143,0.028571282,-0.017857143,-0.037931406,0.019728727,-0.014999513,-0.025423835,0.035086866,0.042307912,0.034412792,-0.007537968,-0.030054629,-0.024615776,0.001139667,0.0625,0.034482827,0,0,-0.056817817,0,0,-0.142857154,0,-0.086956567,-0.070895804,0.060606128,-0.007708726,0.015267154,0.01721414,0,0.007352941,0.098039515,0.073170732,0,-0.012820519,-0.04761849,-0.087356225,0,-0.043478112,-0.14,-0.18518522,-0.151241535,-0.121979287,-0.007246377,0.007751938,-0.088495575,-0.105820134,-0.008547009,0,0.042519603,0.008823835,0.055402413,0,0.040387846,0.017647746,-0.014218585,-0.007590121,0.022098998,0.040000441,-0.090909091,-0.166666718,0,0,0,-0.022786463,-0.147169811,-0.081669964,-0.11662708,-0.154026605,0.063380282,-0.045454545,-0.145161281,0.045045017,-0.10714286,-0.011904844,-0.010362596,0.002409645,0,-0.031745545,0,0.008163647,-0.022222226,-0.016636043,-0.012799869,-0.010373444,0.004553095,-0.008948546,-0.012194589,0.017142906
-0.109913793,-0.052788845,0.033936652,0.005319149,-0.030555646,0,0.166666667,0,-0.018181818,-0.013440576,0.006045974,-0.050761883,0.00579716,0.016948805,0.047969987,0.024462256,0,-0.019718401,0.009463651,0.038724558,0.147058824,0,0.130434005,0,0.012048156,0,0,0,0,-0.047619004,0.096385928,0.028571322,-0.002824607,-0.022556297,0.07000028,0.014084506,0.03649635,0.26785707,0.022727273,0,-0.012986936,0.04166689,0.123425844,0,-0.006493235,-0.027131783,-0.004545456,-0.055851064,-0.048492792,-0.065693431,-0.015384615,-0.106796117,-0.047337183,-0.051724138,-0.088235294,0.00755286,0.017492141,0.020996939,0.03030303,0.018633637,-0.028902706,0.004808262,-0.001912431,-0.01621649,0.003845938,-0.2,0,0,-0.047256124,0,-0.122584931,-0.060287611,-0.060616537,-0.061974887,-0.059149648,-0.079470199,-0.119047619,0.047169736,-0.172413817,0.059999959,0.010541627,0,-0.009615569,-0.032634233,-0.005464394,0,-0.02024307,-0.011363482,0,-0.012966539,-0.01048218,0.011048296,-0.006772009,-0.015432565,0.00842699
0,-0.041009464,-0.089715536,-0.079365079,-0.100286429,0.200000048,0.142857143,0.041666459,0.037037037,0.011807238,0.037259524,0.07486648,-0.002882025,0.033333853,-0.021126657,0.037249327,0.0025317,-0.008620365,-0.003125206,-0.008771404,-0.025641026,0,0,-0.030302942,0.00595255,0,0,0,0,-0.050000026,0.021978064,0.037037021,-0.016997141,-0.007692296,-0.006470102,-0.013888888,0.056338028,-0.21126756,-0.044444444,0,0.026315716,0.038662146,0.004484513,-0.032258567,0.03485835,-0.171314741,-0.057077639,-0.132394366,-0.035812672,-0.15625,-0.0234375,-0.119565217,-0.093167749,-0.090909091,-0.112903226,0.01949015,0.017191729,0.056555344,0.049019645,0.035061465,0.026785941,0,0.003831772,0.021978375,0.035760158,0.25,0.100000128,0,0.099200058,-0.041666426,-0.215831473,-0.090052972,-0.011430656,-0.085666206,-0.10903746,-0.064748201,0.081081081,-0.009009078,-0.020833229,-0.056603738,0.004471373,0.007853253,-0.014562907,-0.008650132,-0.032966783,0,0.070248116,0.00574689,-0.015037401,-0.004925701,-0.002118644,-0.064443692,-0.003409091,0.028213098,0.013927735
-0.070217918,-0.14254386,-0.096153846,0.005747126,-0.073248486,0.0399999,-0.125,-0.039999809,-0.071428571,-0.010772084,-0.015063871,0.05472674,-0.008670457,-0.016128987,-0.025179501,-0.022099436,0.032828624,-0.023188444,0,0.008849022,-0.052631579,-0.066666533,-0.153846359,-0.078125054,-0.035502846,0,-0.198718037,-0.166666967,0,-0.013157882,0.021505189,-0.03571427,-0.002882093,-0.031008095,-0.005788596,-0.014084506,-0.093333333,-0.053571414,0.034883721,0,0.012820602,0.012710761,-0.042411079,0.066666313,-0.056842167,0.038461538,0.026634389,0.003246753,-0.011428571,0.037037037,-0.04,-0.148148148,-0.191780807,-0.04,-0.018181818,0.024999853,0.025352349,0.046228619,-0.030373902,0.053018626,0.020289911,0.004784364,0.001908245,0.008064338,-0.042540475,-0.2,-0.136363629,-0.20000023,-0.090247501,-0.043478429,-0.101428225,0.034928849,-0.003356956,-0.142682486,0.004410287,-0.038461538,-0.025,-0.254545333,-0.106383064,0.019999986,0.013353343,-0.044155427,-0.009852161,0.034313417,-0.045454803,0,0.050192813,0.019999691,0.00381638,-0.003300399,0.006369427,0.027852625,-0.001140251,0.003048458,0.01098901
-0.135416667,-0.301790281,-0.045212766,-0.08,-0.140893428,0,0,0,-0.230769231,-0.070780133,-0.036470428,0,0,-0.065573194,-0.011070512,-0.036722927,-0.009780622,-0.062314725,-0.003134383,-0.047148647,-0.166666667,-0.14285721,0.090909234,-0.203389858,0.018404655,0.5,-0.127999883,0,0,-0.125333309,-0.038596434,-0.129629395,-0.049132934,-0.0879999,-0.05385777,-0.04285724,-0.110294118,-0.188679767,-0.033707865,0,-0.139240645,-0.051020435,-0.10256429,-0.093749821,-0.024554035,-0.148148148,-0.162735808,-0.097087379,-0.089595376,-0.285714286,-0.041666667,-0.217391304,-0.186440722,-0.041666667,-0.12962963,-0.013629526,-0.024725499,-0.027907256,-0.026505952,-0.027972482,-0.042613822,-0.009524051,-0.017142982,-0.109333195,-0.102382271,0.125,-0.10526328,0,0.099200058,-0.136363514,-0.241379331,-0.12,-0.104041937,-0.096785337,-0.115258056,-0.24,0,-0.219512175,-0.14285713,-0.05882349,0.042459866,-0.054348138,-0.079602029,-0.066350492,-0.083333197,0,-0.0661764,-0.05322101,-0.020912465,-0.004966785,-0.063291139,-0.038461587,-0.017123288,-0.072948307,-0.059782384
-0.048192771,0.054945055,-0.025069638,0.043478261,0.063999935,0,0,-0.027777639,0.125,0.036132572,-0.015873654,-0.127359188,-0.002915226,0.035086866,0,-0.002932937,0.014814784,0.0126583,-0.01886778,0.013808702,0,-0.166666594,-0.0416659,0.10638314,0.012048156,0,0.146788837,-0.199999636,-0.039548079,0.158536539,0.014598364,0.106382598,0.024316184,0.008772066,-0.039999938,-0.02985064,0.024793388,0.023256532,-0.023255814,0,0.029411876,-0.013441146,-0.075324739,-0.03448237,-0.08695619,-0.02173913,-0.064788745,0.014336918,0.104761905,0.25625,-0.165217391,-0.111111111,-0.010416622,-0.141304348,0,-0.022545727,0.008451061,0.014354181,-0.004950533,0.002877661,-0.02077106,-0.048076812,-0.032945302,0.005988021,0.035150197,-0.222222222,-0.05882339,0.25000036,-0.090247501,-0.210526357,0.080965965,0.058238636,0.015873041,0.091736111,0.031017593,-0.178947368,0.102564103,0.031249877,-0.111111065,-0.166666725,0.129213511,0.03735621,0.102702701,-0.025380747,0.012986886,0,0.015748001,0.005917242,0.009708766,0.001663928,0.024774775,0.029697184,-0.019744483,-0.022950977,-0.014451119
0.167721519,0.107638889,0.091428571,0.25,0.274436145,0,0,0,-0.066666667,0.00942505,0.0322588,0.06486569,0.008771761,0.016948805,-0.014925527,0.017647287,-0.009731762,0.006249987,-0.028846351,-0.017026637,0.066666667,0,0,0.038461421,-0.00595255,0,-0.127999883,0.249999432,0,-0.071052659,0.032374208,0.086538613,-0.00296772,0.017391208,0.026041653,0.092307682,0.016129032,0.090908713,-0.011904762,0,0.028571534,0.035422798,0.126405266,0.035713869,0.055138187,0.244444444,0.231927656,0.406360424,0.16091954,0.094527363,0,0.395833333,0.452631543,0.050632911,0.063829787,-0.025297473,-0.027933441,-0.021226219,0.009950211,-0.015781453,0.009090737,0.055556031,0.052103869,0,0.081081703,0.428571429,0.062499843,-0.20000023,0,0.183333111,0.295663679,0.119463087,0.144634042,0.147410009,0.160047705,0.384615385,0,0.242424358,-0.062500087,0,0.114427388,0.036011449,-0.063725412,0.010416777,0.10256431,0,0,-0.026470512,0.009615479,0.009966986,0.01978022,0.062977795,0,0.053691383,0.043988101
0.08401084,0.006269592,0.044502618,-0.095238095,0.039822614,-0.099358976,-0.142857143,0.028571282,0.119047619,-0.014939237,0.008413173,0.035532291,-0.002898631,0.016667224,0.011363866,-0.002890625,-0.002457054,0.015528253,0.029703179,-0.033487131,0,0.199999895,0.217390583,-0.185185051,0.005988195,0,0,0.200000432,0,0.048158698,0.006968778,0.115044105,-0.011904226,0.076923192,0.024599698,0.098591539,0,0.041666985,-0.030120482,0,0.041666592,-0.023684017,0.0124682,-0.03448237,-0.016627554,-0.053571429,-0.019559825,0.005025126,0.006188119,0.054545455,0.020833333,0.052238806,0.166666745,0.036144578,0,-0.006106822,-0.002873644,0.002410095,-0.007389163,-0.010203567,-0.015014698,-0.03349266,-0.005714486,-0.029762123,-0.039743739,-0.2,0,0,0,-0.042253244,0.014198702,-0.040167866,-0.074629545,-0.077020153,0.005186698,0.046296296,0.023255814,0.14634145,0.600000025,0.187500092,-0.016741268,0.026738314,-0.047120537,0.061855849,0.005813715,0,-0.00775187,0.006041883,-0.001904556,0.003289028,0.012931034,0.001107531,0.001184834,-0.009554055,0.005618023
-0.1175,-0.010903427,-0.052631579,0.010526316,-0.072340322,0,0.166666667,0,0.106382979,0.009478584,0.027413626,0.019608177,0.002907057,0,0.011235992,0.037681572,0.02216702,0.003057769,0.022435323,0.004779132,0.0625,0,-0.178570942,0,0,0,0,0,0,-0.027027001,0,-0.047618878,0.003011673,0,0.051829299,0,-0.047619048,-0.059999982,0,0,0,0.026953828,0.078818093,0.035713869,0.038647218,-0.122641509,-0.001246925,-0.0375,-0.078720787,-0.034482759,0.020408163,0.191489362,-0.01242242,-0.023255814,0.16,0.023041343,0.031700882,0.0192301,0.024813972,0.011781868,0.01219408,-0.009901351,0.009578921,0.10429509,0.024699224,-0.125,-0.176470601,0,0,-0.058823683,0.008000057,-0.030605871,0.004270139,0.018468072,-0.060887467,-0.017699115,0,0.010638135,0,0,-0.026106063,-0.018229722,-0.010988949,0.097087202,0.028902213,0,-0.035156154,0.02702737,0.022900796,0.003278758,-0.010638298,-0.01327411,0.007100592,0.009646216,0
0.127478754,-0.067716535,-0.100529101,0.052083333,-0.051987552,0,0.142857143,-0.027777639,-0.076923077,-0.007511801,-0.003480293,0.009615324,0.002898428,-0.016393982,0.003704004,0.034450377,-0.019276609,-0.003048447,0.031347758,0.024970456,-0.058823529,0.166666757,0.043477427,0,-0.00595255,0,0,-0.33333327,-0.274509779,-0.069444458,-0.010380825,0.06666647,0.003003052,0.103174791,0.078260746,-0.012820512,-0.025,-0.021277238,0,0,-0.053333356,-0.023622055,0.041095948,0,0.002325796,-0.075268817,-0.051185986,-0.036363636,-0.028037383,-0.142857143,-0.04,-0.083333333,-0.144654097,-0.011904762,-0.137931034,0.009008939,0.064246176,0.033019325,-0.002421381,0.032023173,0.111446406,0,0,0.024999079,0.037785259,0,0,0,0,0.062500174,-0.039682619,-0.067010309,-0.109779623,-0.062122424,-0.109890097,-0.072072072,-0.181818182,-0.147368353,-0.031249998,0,0.002330948,-0.018567838,-0.024999972,0.019911344,-0.02809034,0,0.032388822,0.008771771,0.014925372,-0.006535575,0.055913978,0.026905999,0.008225617,-0.031846741,0.011173275
-0.025125628,0.101351351,0.080882353,0.024752475,0.10645163,0,-0.25,0,-0.020833333,0.033112581,0.041909221,0.028571438,0.011560204,0.033333853,-0.029520772,-0.017101708,0.024569726,-0.030580876,0.027356499,0.042923423,0,0,-0.0416659,0,0.005988195,0,-0.215596365,-0.250000071,0.432432326,0.014925359,0.045454482,-0.007812422,0.029940292,-0.028776994,-0.080644655,0.14285713,-0.008547009,-0.043477612,0.142857143,0,-0.014084513,0.016129274,-0.065789648,-0.03448237,-0.104408274,-0.25,0.076315714,0.099730458,0.098901099,0.166666667,0.010416667,-0.025974026,0.058823545,-0.048192771,0.32,0.028274031,0.018371986,0.004566116,0.016990366,0.033850136,0.094850835,0.055000225,0.10246681,0.032521102,0.043942489,0,0,0,0.8,0.176470468,0.239152874,0.169889503,0.1880156,0.102757036,0.358024884,-0.009708738,0.083333333,0.098765338,-0.096774186,-0.200000036,0.06511579,0.010811247,0.037036943,0.034707132,0.040463084,-0.130434804,0.003921316,0.02029002,0.027573536,0,-0.018329939,0.034933931,-0.002331002,0.016447057,-0.038674076
