KNW,WFCF,DYAI,MITK,CTSO,MRKR,PRTG,OPRX,KRMD,APPS,AIRI,SPNS,PALT,APTO,HAS,WAL,ABVC,NBTB,ASM,DTE,CALM,BBGI,CARE,INOD,HIW,AX,IVZ,NOG,PSEC,PLXS,LNW,OSPN,RFIL,CTAS,DRH,SJT,L,FNLC,AACG,CFR,ATRC,IRD,CHH,EVBN,AWH,SCCO,FLUT,FORR,FISI,GILD,BCML,BMI,GILT,BCAL,HD,HE,ICCC,MCD,CRVL,NPK,PTMN,WEYS,NSYS,MXC,OII,CGEN,PATK,UNB,EFSC,ABEO,ACIC,AEHL,AIFF,AMRN,PPC,DXCM,APDN,ARKR,ARL,ASTC,AUBN,AVXL,AWRE,AXGN,BCDA,BCLI,BEP,BGFV,BLDP,BOKF,BRC,BTI,ANIX,BYFC,AXDX,PCYO,CATY,CBAN,JCI,WY,CF,FLS,CIM,CLDX,CLMT,CLNE,ELME,CMPR,CNX,CODI,CQP,CRUS,MMM,CVX,CYH,CYTH,DCI,DIOD,DK,DKS,DXPE,EAT,EFX,ROG,ERIC,ETD,EVRI,FARO,INFN,FBP,KAI,FLR,FLXS,FNB,FRD,FUL,FUSB,BH,GOOG,GPRE,GREE,HAE,HCKT,HOPE,HRB,ICAD,IDR,IGC,USM,IHT,IMAX,INTC,INTU,JEF,IBOC,KLIC,KMX,KZIA,LCTX,LFCR,LOW,LWLG,MAG,ENTG,MFIN,MGPI,MIND,MLI,MTX,MU,RDIB,NBN,NNBR,NPO,NTWK,NVDA,NVS,GAU,O,OKE,OLN,ONCY,OTTR,OXM,PBT,PETS,PHI,NBIX,POWI,PRK,PRSO,PW,QRTEA,QUIK,RBCAA,RGR,MS,RYAAY,SCL,SCOR,FARM,SCWO,SSD,SFST,SIMO,SITC,SJW,SLB,SM,SNA,SNCR,SNDA,SNOA,JBLU,ETR,SPR,SSL,SIRI,SXI,TBBK,SBUX,TILE,TNK,TSCO,TTI,TTNP,LCII,UTSI,VEON,WBA,WCN,CNSL,WKC,PWOD,WTBA,SHO,CEVA,CFFN,UTHR,EBF,CIVB,LMNR,SLP,CCBG
0,0,0,0.052631608,0,0,0,0.4,-0.31578949,-0.032258065,0.086956217,0,0.26666663,0.052631555,-0.012799974,-0.028735687,0.096774241,-0.028776843,-0.005649712,-0.01520966,-0.014621095,0.003262605,0.01694901,0.044444401,-0.007735937,-0.011251747,0.008552801,0,0.016727786,0.000398415,-0.009132397,-0.018558961,-0.005978961,0.019165614,-0.039307145,0.007198388,-0.012248102,-0.013486217,0,-0.013031763,-0.016616263,0,-0.001229675,-0.005917129,0.04,0.020264749,0,-0.0134546,-0.002787497,0.03418564,0,-0.016815923,-0.014720299,0,-0.011106855,-0.014659977,0.128571442,-0.002926272,0.013614381,-0.024493081,-0.015057547,-0.032496533,-0.007751894,0,0.05367915,0.017751462,0.0405256,0,0.014905828,-0.078947368,0,0,0,0,-0.089752681,-0.012290465,0,-0.026259568,0.002026389,0.085365854,0,0.011406833,-0.035294086,0,0.258064516,0.016949153,-0.058765868,-0.050279609,0.080000015,-0.021067581,-0.011751175,0.011528407,-0.013422819,0,0.017369746,0.01528661,-0.03244748,-0.031571996,-0.016330656,0.00950747,0.047283131,0.01531156,0.003950336,0.124999981,0.005608838,0.033774786,-0.037917747,-0.002672512,-0.039362505,0.004821327,0.003021178,-0.041832677,-0.00012069,0.012304356,-0.02565514,0,-0.022403053,-0.016492756,-0.025272425,0.011954936,-0.0117961,-0.020106059,-0.005132635,0.018977082,0.011790374,-0.033155024,-0.01854969,0.006651896,-0.102618528,0.059523854,-0.005788114,0.049515814,0.005877274,-0.023173993,-0.008000195,-0.028531942,-0.002925366,-0.039999992,0.000204306,0.023460552,-0.041666695,-0.013421763,-0.050633133,-0.043516229,-0.046211415,0.004672915,0.092592631,0.00862069,-0.005309661,-0.087248499,-0.006230524,-0.026824467,-0.005139579,0.01863996,-0.015151582,-0.01661607,-0.016442448,0.005576186,-0.026315765,-0.018662502,-0.018935296,0.035294083,0.019672144,-0.031615831,0.002953241,0.055667722,0.041293532,-0.002869489,0.013621442,-0.012784113,0,0.014134204,-0.022653341,-0.017985754,-0.102127643,-0.007876451,0.00751324,-0.0023042,-0.022988277,0.005813744,-0.01750641,0.037634352,0.020065953,-0.072383684,0.006175981,-0.023789137,-0.013930106,0.00221244,-0.012852633,-0.024522368,-0.08,-0.014989264,-0.005500596,-0.008849519,-0.023061803,-0.044152839,-0.000196467,-0.032120937,-0.024242434,-0.027185721,0.018077562,0,-0.015191552,-0.005970163,-0.005793939,-0.042853417,-0.001481444,0.017200778,0.005337775,-0.013421179,0.027793387,-0.025316392,0.16507177,0,0.008117292,-0.00992142,0.028293027,0.032787038,-0.021801718,-0.009195393,-0.031590553,0.032903164,-0.028971823,-0.033333148,0.056555335,-0.006172824,0.011443155,0.02545455,0.000457118,-0.061060167,0.003224633,-0.060968985,-0.039029557,-0.006249909,0.003870064,-0.032417605,-0.034883727,0.002934126,0.038954493,-0.022222316,0.01428583,0,-0.040000039,-0.009423207
0.111111111,-0.333333384,0,0,0,0,0,0,-0.146153804,-0.033333333,0,0,0,-0.049999979,-0.038087328,-0.027218818,0,-0.025463007,-0.028409064,-0.008760002,-0.048808643,-0.030894268,0,0.070922004,-0.048474642,0,-0.058056184,-0.007352786,-0.030042849,-0.097968974,-0.031336362,-0.080830495,-0.007518712,-0.041249613,-0.001386654,-0.014007871,-0.030200292,-0.003417799,0,-0.030534543,0.054531418,0,-0.052323655,0,0.025641026,-0.043678445,0,-0.042019743,-0.00391249,-0.021112973,0,-0.042188907,-0.02191232,0,-0.033307363,-0.009017521,-0.073417711,-0.015190572,-0.01429809,-0.023146058,-0.024280518,0.009923381,0,0,-0.024075525,0.081395339,-0.056842112,-0.016097992,-0.010798852,-0.015873016,0,0,0,-0.039999962,-0.037655229,-0.015837143,0,-0.014584501,0,-0.140449438,0.013211378,-0.011278184,-0.007316938,0.346153859,-0.153846154,0.15,-0.000520432,-0.049264888,-0.082892462,-0.009854933,-0.021171863,-0.012421727,-0.013605442,0.016841923,-0.036585366,-0.022584672,-0.039191937,-0.025948276,-0.012451585,-0.049584592,-0.039537178,-0.030681261,-0.03990989,-0.015873043,-0.016467471,-0.022421489,-0.029058144,-0.091352011,-0.0552591,-0.001371519,-0.005421392,-0.041580002,-0.011366152,-0.01331747,-0.028595693,0,-0.029206468,-0.062970575,-0.013726262,-0.060111186,-0.047072074,-0.009179248,-0.016624001,-0.07812852,-0.050496378,-0.063421872,-0.037800732,-0.072687208,-0.11987385,-0.011235876,-0.018835928,-0.028307901,0.026711725,-0.02803747,-0.009676957,0,-0.050469852,-0.044642848,-0.041337713,-0.025788078,-0.009661865,-0.00573674,-0.039999864,-0.012738733,-0.032112692,-0.009302361,-0.067796659,0.006837633,-0.005338109,0.139705956,-0.062695939,-0.081069555,-0.027122984,-0.031861925,-0.02332493,-0.102918708,-0.010131654,-0.029574828,0.081081083,-0.155309038,-0.03125049,-0.04545457,-0.012861724,-0.049576917,-0.023552865,-0.06136131,-0.017200191,-0.045324016,-0.015755362,-0.079136652,0,0.025087017,-0.002207582,-0.046287015,-0.052132719,-0.083969608,-0.003637693,-0.016166212,-0.081135899,-0.014450753,-0.028077684,-0.041450688,-0.023194556,-0.024597536,-0.007979906,0.005222378,-0.004074704,-0.004415007,-0.047634266,-0.039340247,-0.030434783,0.014130236,-0.032632737,-0.017857146,-0.022951158,0.012484551,-0.03219489,-0.054580447,-0.020267806,-0.039695142,-0.025552191,0,-0.04087927,-0.009009078,-0.066433664,-0.03521701,-0.031454053,-0.042126868,-0.041466237,-0.02915146,-0.087134639,-0.062770648,-0.008213552,-0.022058802,0.006017428,-0.046766092,-0.020345011,-0.009523743,-0.002932073,-0.013147724,-0.031550628,-0.056839551,-0.077959821,-0.034180398,-0.034671587,-0.031055884,-0.068247519,-0.021276632,-0.069241369,-0.021962553,-0.018000332,-0.007769307,-0.062934479,-0.011635136,-0.013107197,0.002839651,-0.120481896,-0.013654087,-0.004371024,-0.047203104,-0.016197276,0,-0.054687448,-0.016742606
0,0.59999994,0,0,-0.166666667,0.571428571,-0.178571429,0,0.171171113,0,0,-0.053333265,0,-0.052631555,-0.002948306,-0.018856624,-0.058823487,0.014727041,-0.058479545,0.013023018,-0.028325163,-0.005033629,0,0.034768218,-0.003918828,-0.004267455,-0.004847604,-0.007407478,0.036135715,-0.015452556,-0.002220159,-0.078660778,-0.012121212,0.027206656,-0.014583574,0.017105999,0.021035468,0.011659778,0,0.026601237,-0.002184977,0,0.028255616,0.00595235,-0.2125,-0.032596102,0,0.042708539,0.005611262,0.039433572,-0.028571447,0.030952,0.023421572,0,0.016426166,0.00818979,0,0.017178088,0.030329694,-0.003012046,-0.021198314,0.053288065,-0.046875029,0,0.006133015,-0.032258098,0.052455668,0.021319263,0.00698675,0,0,0,0,-0.08333335,0.036304919,-0.022988484,0.1,-0.014520717,-0.028311494,0.104575163,0.000449918,0.017110204,-0.012285107,0,0,0,0,0.027069158,0.028846173,0.019094337,-0.009777481,0.009595791,-0.186206897,-0.037372615,-0.043037994,-0.007702175,0.013456943,-0.032103595,0.006829863,-0.007140676,-0.013122249,-0.028969945,0.033957619,0.048387111,-0.032676194,0,0.012039917,-0.047721148,-0.017562585,0.052162253,0.009690761,0.008676781,-0.007950392,-0.013068697,0.023025371,0,-0.006480337,-0.028122665,-0.033505417,0.024768701,-0.025289522,-0.001090211,-0.019236326,0.047302246,-0.016363746,0.018503985,0.042857188,-0.024148876,0.003584226,0.050504894,0.009424036,-0.056702283,-0.031707692,0.031065246,0.016285819,0.006158142,0.035228823,0.024922113,-0.011796104,0.013235353,-0.024390216,-0.010220886,-0.016204043,0.042396553,0.015133999,0.009389708,0.036363665,-0.015280161,-0.018485346,0.038709814,0.023411349,0.009262764,0.041486774,-0.001778462,0.03912563,0.039383698,-0.018423777,0.017142788,-0.075000002,-0.048780442,0.00142324,-0.035714253,-0.002605861,0.003816963,0.004020164,-0.030643555,-0.028196403,-0.005274936,0.008160597,-0.001562536,0,0.015635294,-0.048672511,-0.028282036,-0.060000038,-0.103333414,0.010222895,-0.049295781,0.032229525,-0.005639658,-0.014444587,0.043243146,0.025548559,-0.009999716,0.001856649,-0.019047798,0.000272692,0.042128508,-0.01100359,0.025998637,-0.085201794,0,0.006861001,-0.036363642,-0.015435818,0.05672,-0.020080636,-0.003481313,0.004337749,-0.007936488,-0.003555757,0,-0.024527794,0.011363772,-0.047440622,0.037917383,0.03860317,-0.012143175,0.011078879,-0.003336102,-0.081388427,0.038106331,-0.004140787,-0.028195506,0.039342851,-0.039821543,-0.015427273,-0.057692453,0.011764504,-0.03056429,0.014908684,-0.007947027,-0.017223557,0.017225094,-0.021424091,-0.019230784,0.013317097,0.025362324,-0.000491085,0.022747281,-0.005564511,0.035235056,-0.014447514,0.006045355,0.003906345,0.013589937,-0.016634058,0.014832233,0.006341478,0.048318498,0.000716031,0,-0.112947862,0.020511124
0,0,0,0,0,-0.045454545,0.086956522,-0.142857143,0,0,0,-0.014084391,0,0,-0.010562402,-0.035957776,0,-0.057116074,0.024844697,-0.002524693,-0.024081089,-0.021922372,0.027777653,-0.028799973,-0.045064129,0.001428604,-0.062282552,0.029850805,-0.035587628,-0.062331813,-0.034964987,0.010507871,-0.018405024,-0.042193002,-0.044397059,0.025655709,-0.034134088,-0.021694706,0,-0.031923404,-0.002189762,-0.066666667,-0.006001042,-0.053254435,0.095238095,-0.006758642,0,-0.024723229,0.003348359,-0.018025633,0,-0.072979326,0.013930318,0,-0.02483227,-0.006317742,-0.071038247,-0.016370796,-0.029436882,-0.013293352,-0.003766518,-0.025116568,-0.014754045,-0.0625,-0.001896605,0.022222268,-0.022269535,-0.028640809,-0.004336358,0,0,0,0,0,-0.014791839,-0.025882384,-0.090909091,-0.073675405,-0.011446375,0.00591716,-0.033707918,-0.028037402,0.054726336,0,0.121212121,-0.043478261,0,-0.05873486,-0.063551342,-0.037472615,-0.047790676,-0.006678799,0.016949153,-0.058823636,-0.034391515,-0.010349279,-0.048547769,-0.081863172,-0.030785062,-0.020989252,-0.00919886,-0.000552496,-0.016987758,-0.030769218,-0.026242386,-0.017038023,-0.03501022,-0.037443745,0.021607378,-0.041095741,0.004798972,-0.040860227,-0.011095864,-0.012808276,0.007692326,0,-0.033310393,-0.041713663,-0.034666653,0.01767718,-0.014549036,-0.118930566,-0.006240846,-0.058103917,0.002772662,-0.023192902,-0.078767128,-0.043407696,0.027678609,-0.007211605,-0.074688491,0.017205636,0.015113367,-0.046628306,-0.054486295,0.002824824,-0.023880491,-0.035461031,-0.027061875,-0.049346893,-0.024999971,-0.038141254,0.023529593,0.005304776,-0.025229545,-0.051162808,0,0,-0.017618548,-0.1677021,-0.008169888,-0.02709769,-0.026449845,-0.009579702,-0.037652454,-0.008237307,-0.008342015,0.037453208,0,-0.01380674,-0.027948799,-0.111111078,-0.007184886,-0.044360187,0.007007365,-0.07692292,-0.009504752,-0.026136491,-0.049812972,-0.032863856,-0.028571447,-0.036144503,-0.017442149,-0.040603646,0.037234085,0.021189991,0.029454156,-0.002469192,-0.052609125,-0.003402925,-0.028185049,0.025906758,-0.032239125,-0.057531675,0.012970663,-0.030891981,-0.001908854,0.034042624,-0.027646594,-0.028983527,-0.017156863,0,-0.023282214,-0.040880496,-0.008179993,-0.094515762,-0.039537281,-0.046288164,-0.012292518,-0.00200002,-0.049063244,0,-0.021937009,-0.009737885,-0.001965896,-0.023718651,-0.029793669,-0.001033067,-0.02739381,-0.025441245,-0.09055371,-0.032258108,0.01039501,-0.040618962,0.01232062,-0.058062419,0.02952995,0.013605479,-0.012209023,-0.02910264,0.080522913,-0.052737061,-0.057355116,-0.022783147,-0.009658726,0.032679721,-0.068805538,0.014134263,0.013510385,-0.023952074,-0.03061253,-0.038358106,-0.032488102,-0.01865906,0.001556276,-0.039106364,0.004975143,-0.014940178,-0.043916614,-0.002333721,-0.032904147,0,-0.055900241,-0.039059817
0.7,-0.187499965,0,-0.125000028,0,0.095238095,-0.08,0,0,0,-0.039999995,0.071428368,0,-0.055555588,-0.027326834,-0.016077266,0.090624974,0.039225075,-0.018181801,0.01749113,0.003030112,-0.129310253,-0.027026909,-0.042833644,0.035205625,0.002853064,-0.002968299,0.014492781,0.011069911,0.024868506,-0.010540174,-0.05112653,-0.040625123,0.036655903,0.001474488,-0.012507047,0.004391138,-0.018711131,0,0.003640281,0.002194567,0,0.003812982,0.062499964,-0.028985507,-0.01100799,0,-0.016647583,0.001112283,0.035218851,0,0.00398637,0.001962737,0,-0.000404469,0.015440383,0.164705861,0.006832399,0.028131841,-0.005307156,0.004725839,0.03386073,-0.01830285,0.013333321,0.01560826,-0.010869555,-0.028199673,-0.007996299,-0.006968288,-0.032258065,0,0,0,0.090909111,0.018569885,-0.002415399,0.1,0.014683707,0.019999956,-0.035294118,-0.0651165,0,-0.044811299,0,-0.243243243,0,-0.045809908,0.018400024,0.021956018,0.026299325,0.001893816,0.023920304,-0.108333333,0,0.115068514,-0.006535973,0.02442211,0.113758615,0.005113822,-0.004347978,0.034286549,-0.000774063,0.010945001,-0.063492103,-0.018348366,0.015333303,0.017611836,-0.01959632,-0.022519895,-0.001360788,-0.005373419,0.029148007,-0.000249087,0.017811922,0.000848171,0,-0.007469887,-0.009411756,-0.042541246,-0.025523063,-0.006397597,0.013622127,-0.001793694,-0.000999024,0.012442378,-0.034823943,0.078066927,-0.056403729,-0.028670714,0.015738586,0.017936947,-0.02625688,-0.047146247,0.018810706,0.020338697,0.032394392,0.026911135,0.052521046,0.034067865,-0.025190811,0.005128221,-0.022857138,0.002298927,0.022867349,0.055294216,-0.03921565,0.017543843,-0.001724112,0.012492294,-0.044776083,-0.032948975,0.022012344,0.005237292,0.014170188,0.032012182,-0.0664452,-0.008937964,0.001805047,0.027027001,0.002999973,0.006822862,0.097222208,-0.002631576,-0.023872568,-0.017892722,0.03995406,0.015151515,0.033450501,0.000655188,0.003236243,0,0.031250214,-0.041419892,-0.012734059,-0.025641026,0.051692496,0.027032091,0.014851471,0.025282184,0.10015975,0.011020774,-0.015151507,0.014536778,0.046598476,0.009145929,-0.008196063,0.028688503,0.034979439,-0.055131862,0.008698885,-0.017456359,-0.008574357,-0.054651076,-0.095081998,0.057044121,0.021907363,0.034685107,-0.023198883,0.009082007,0.038744176,0.019699824,0,-0.027507392,0.037821451,0.021011017,0.024853367,0.039829675,0.019646705,0.011802744,0.002061223,-0.025787949,-0.005747126,0,-0.032258034,0.009448352,-0.013737138,0.017560797,-0.043623987,0.015302683,-0.047460503,-0.020141234,-0.004228296,-0.03661914,-0.007561326,0.013003926,0.018987357,0.042756351,0,-0.000242479,-0.014022555,0.011544709,-0.000561302,0.029484001,-0.000966703,0.010101325,0.012209232,-0.032673259,-0.038905288,0.002737747,0.007602,0.019230651,-0.182186152,-0.006579177,0.065114236
0,0.153846234,0,-0.057142804,0.25,0.260869565,0,0,0,0,0,-0.059999831,0.052631638,0,0.022388008,0.030065429,0.045845198,-0.008122454,-0.012345667,0.006785978,0.008200251,-0.047525196,-0.00555572,0.032702248,0.020260695,-0.004267455,0.036099622,-0.028571592,0.027737638,0.046663555,0.020306215,-0.04748854,0.045602308,-0.009615359,0.034609636,0.0160433,0.018529978,0.022599093,0,0.016001227,-0.008759116,0,-0.006964014,0,0.074626866,-0.005666106,0,-0.00076954,0.055555294,-0.005773142,0,0.014888227,0.022526919,0,0.022240167,-0.012075186,-0.121212125,0.012180405,0.02009411,0.004925274,0.067733208,0.044143995,0,0,-0.02124795,0.071428567,-0.026785553,0.013098382,0.006578708,-0.083333333,-0.002762428,0.002254786,-0.029411784,0,-0.006982266,0.041162245,-0.090909091,-0.014169548,-0.003095948,-0.030487805,0.044278753,0.009615422,0.044444466,0.14285712,0,-0.090909091,0.0005464,-0.027494428,0.007812493,0.00121069,0.018903376,0.020709861,0.196261682,0,-0.024570024,-0.00657891,0.019456978,0.024154668,0.002410524,0.012347875,-0.016353117,0.002655315,-0.008547063,-0.033898292,0.034462182,0.03414317,-0.003461353,-0.040274531,0.01976966,-0.014304814,-0.006002077,0.032679654,0.000249149,-0.007237857,-0.004237327,0,0.013353331,0.03602533,0.019619083,0.008002847,-0.011639455,0.026878452,-0.011084824,0.024499989,0.02867556,-0.000410013,0.034482725,0.041797767,0.014311256,0.03218122,0.02679895,0.059379637,-0.004340512,0.034712099,-0.04485089,0.020918961,-0.002382304,0.019960054,-0.009905093,0.017228002,0.086734632,-0.014176843,-0.002293654,0.00945842,-0.001672055,-0.020408143,-0.017241363,0.018998246,0.031028611,0.148437691,0.00851792,-0.009230763,0.00586123,0.015968365,0.021664249,0.040925317,0.016445595,-0.06666665,0.026315765,0.000997032,0.005808214,0.139240445,-0.003957748,-0.006793535,0.013157647,0.016465329,0.027860697,0.002634489,0.011296566,0,0,-0.016834956,-0.001234611,0.008725188,0.042105223,-0.020768327,0.009229107,-0.012195052,0.014530864,0.013862654,0.026391721,0.015384607,0.014328287,-0.003116979,0.009063728,0.028466146,0.000398476,0.033797136,-0.000733996,0.015387105,0.012690355,0.021621957,-0.004305111,0.130434808,0.031859917,-0.042875349,0.014246953,0.066874905,-0.005000226,-0.042443769,0.031738668,0,-0.00043509,-0.009475183,-0.001286233,0.016621272,-0.020175614,-0.015414498,-0.000795517,-0.013711782,-0.011764726,0.018497063,-0.024691358,0.018749932,-0.013960696,0.049999868,0.003643306,0.014034988,0.012753657,-0.006118855,0.043679475,0.117480589,0.003508272,0.021587269,0.018613604,-0.031055884,0.041003311,0.038327519,0.018181611,0.022814478,0.044646093,-0.006183182,0.009546531,0,0.075384144,0.022401005,0.079836202,0.026757773,0.00626962,0.028404015,0.012336762,0.227722205,-0.02317892,0.026676662
0,0,0,0,0,0.034482759,0,0,0,0,0,-0.007092188,0,0,-0.040790189,-0.016497477,-0.095890347,-0.049132863,0.024999976,-0.004717942,-0.032534326,-0.016631589,0.011299504,-0.00666666,-0.003900969,0,-0.015085962,0,-0.001420405,-0.073116334,-0.015008127,-0.002876384,-0.042055654,-0.013466818,-0.017081626,0.017728317,-0.021259304,0.005525163,0,-0.008398929,0.023564042,0,-0.032833885,-0.072941127,-0.027777778,-0.023811587,0,-0.020408232,-0.012105205,0.009539542,0,-0.031784906,-0.007662835,0,-0.022547316,0.006790513,-0.037356355,-0.066185753,-0.040653864,-0.012048395,-0.072246995,-0.082168434,-0.033898353,-0.013157882,-0.016521315,-0.046153862,0,-0.005470063,-0.057952425,0.181818182,0,0,0,0,-0.017578007,-0.005813975,0,0.022323789,-0.009316786,-0.018867925,-0.029537518,0,-0.054373572,0,0.071428571,0.066666667,-0.034896956,-0.14701088,-0.081395366,-0.023377799,-0.022263251,-0.04020783,-0.0234375,0,-0.017632261,0.022516503,-0.012583854,0.051886699,-0.03793742,-0.018295896,0.017347873,0.000331621,-0.009770079,0.01754389,0.000847438,-0.018412696,-0.027440114,0.029219848,-0.003663479,0.015203739,0.00664254,-0.029535838,-0.032789285,-0.013383861,0.019574477,0,-0.032582667,-0.07030952,-0.040181222,-0.057740674,-0.035329488,-0.033313396,-0.017570578,-0.053928724,0.01814155,-0.012715319,-0.033333302,-0.041846471,-0.029100522,-0.048498952,-0.041115563,-0.013515312,-0.016564423,-0.022840771,-0.008695086,0.015144674,0,-0.072407076,-0.013112177,-0.003079437,-0.065727703,-0.007010595,-0.039080442,-0.018739263,0.009491394,-0.052083331,-0.035087746,-0.001694889,-0.028080557,0.054421714,-0.015202728,-0.024401127,-0.019099976,-0.01724524,-0.02843385,-0.029059886,-0.050626269,0.073359046,-0.025641002,0.025896437,-0.022618378,-0.133333342,-0.009933812,-0.010943749,-0.003995671,-0.049675544,-0.023233301,-0.033033106,-0.025254588,-0.017741881,0,0.027397126,-0.011124896,-0.033847287,0.020202098,-0.04383181,-0.018458954,-0.004938267,0.002170711,-0.018163136,-0.016769108,-0.010100937,-0.023543146,-0.03126385,0.015569042,-0.017856933,-0.007301389,0.013461572,-0.029746969,-0.035137581,-0.022556391,0,-0.034589263,0.006410228,-0.042848299,0.014492731,-0.000413346,-0.028119532,-0.00334974,0.00738755,-0.01604993,0,0.01959064,-0.013980866,0.010302884,-0.027606529,-0.031631838,-0.031722961,-0.010347398,-0.023400484,0.007440489,-0.022701477,-0.018987342,-0.030674867,0.000643633,-0.044217585,-0.04031347,0.013840799,-0.047509778,-0.022867215,-0.025603174,-0.031032186,0.005244841,-0.050963196,0.008191548,0.032051264,-0.0133842,-0.036912745,-0.02666643,-0.023754272,-0.00867598,-0.008269779,-0.017336432,0.061612598,-0.02789693,-0.030336945,-0.073933623,0.000668711,-0.010049241,-0.023348073,0.022677665,-0.096773921,0.013559286,-0.040057586
0,0,0,0.181818092,0,-0.233333333,0,0,0,-0.08045977,0,0.042857178,0,0.11764707,0.007610221,-0.031612985,0,0.040020155,-0.018292666,0.02099311,0.025221331,0.021141649,0,-0.080536915,0.009256136,0.00285714,0.012763883,0.008823457,0.019203365,-0.028379034,0.012255678,0.042307745,-0.016260226,0.014285733,0.007965074,0.021774474,0.02360075,0.001373039,0,-0.003600565,0.000719441,0,-0.000659582,-0.10088849,0.042857143,0.034816662,0,-0.001572447,0.058071519,-0.010681933,0.00490198,-0.018939372,0.013513485,0,0.027518793,0.002697934,0.164179166,0.011782364,0.029270428,0.001447186,0.007597686,-0.001114176,0.040350882,0,0.006525396,0.080645148,0.00573392,-0.004999662,-0.002775434,0.076923077,0,0.001124915,0,0.041666625,-0.01868792,0.035087741,0,-0.012862514,0.013584129,-0.141025641,0.040746035,0.005714326,-0.029999972,0.049999979,0,0,0.004519645,0.001893385,0.069620341,0.002889031,0.024984258,-0.016757055,0.032,0,0.025641026,-0.009067318,-0.005522694,0.018577766,0.009441837,0.02515187,0.064387021,0.010479662,0.016250716,0.034482744,0.015232743,0.009702433,-0.008928571,-0.005738521,0.055921379,0.010210984,0.005998957,0.028260895,0.011859032,0.002646538,-0.008347258,0,0.004209876,0.036169304,-0.001768496,-0.014170963,0.008831173,0.020923294,0.050879484,0.044106244,0.042590207,0.016202717,0.058620632,0.023863157,-0.020890145,-0.00970878,0.001118729,-0.005007756,0,-0.005843785,-0.001754389,0.010091818,0,-0.177215165,0.024394888,-0.066409001,-0.005025141,0.022447462,0.014353995,-0.012152769,-0.010508317,0.065934,0.036363665,0.001697767,0.011824951,-0.096774101,-0.037735814,0.049567915,0.00693084,0.010439866,0.012896977,0,-0.021990083,-0.025179839,-0.026315765,-0.003883491,0.026095963,0.128205163,0.002675583,0.026279308,0.0040117,0.036363289,0.011892963,0.034161569,0.02291945,0.026272552,0,-0.033333134,0.011250052,0.041650328,0.207920728,0.066543622,-0.017598321,0.032257973,-0.025552588,0.022864123,0.042637676,-0.02040822,0.008740199,0.009220823,0.009433805,0.017272792,0.007087334,0.005692639,-0.021195793,0.014843103,-0.005128205,-0.005291007,0.004478527,-0.0031847,-0.007241245,0,0.010539505,0.014768008,-0.001009061,0.000333354,-0.00815582,0,0.011528533,0.000746259,-0.005736209,-0.025909602,-0.01325142,0.016168632,0.012600457,0.014709118,-0.01218612,0.029036006,-0.032258065,-0.014767869,-0.010370857,0.003558838,0.03623322,-0.027303628,0.009615383,0.021602226,-0.012127464,0.015686217,-0.037680988,0.024230399,0.040625026,0.006211165,-0.024031142,0.041811919,0.006849222,-0.011572645,-0.019124967,-0.00874631,0.023656782,0.002734522,0.044885993,-0.00289683,0.072671346,-0.015025284,-0.001319713,0.006997042,0.000715222,0.00446409,0.140468519,0.051879746
