SMMT,DTSS,GCTS,FFIE,SEZL,JXN,VCTR,LC,MLI,SLG,CRVS,WLFC,COMM,ZETA,SWIM,DRUG,ATER,MBRX,TECX,HOLO,HYLN,TPC,FTAI,IESC,PRM,SMR,INSG,EBS,AEYE,ASPI
-0.031463751,-0.028487915,-0.107719993,-0.083333333,-0.076982066,-0.002493823,0.047909747,-0.015384661,0.006570051,-0.027375213,0,0.030489088,-0.005999982,0.019197231,-0.026706207,-0.073170758,-0.009009,-0.040358706,0,-0.040485829,0.00757575,-0.0058694,0.009856443,0.007682657,-0.007032375,0.024742245,-0.030172386,-0.015151501,-0.017280277,-0.030674817
0.008474568,-0.085213011,0.010060401,-0.075757591,0.069280646,-0.006874979,0.00089648,-0.009114544,-0.002303685,0.02793871,-0.07482994,-0.015091385,-0.004024153,0.014554801,-0.030487776,0,-0.040909159,0,-0.031746002,-0.054852367,0.022556369,-0.00885608,-0.025236998,-0.032816766,-0.01983001,-0.008048282,0.031111081,-0.025641062,-0.047400603,-0.037974722
-0.016806707,0.031506851,-0.00796812,0.016393427,-0.08716595,0.013058496,0.027765376,0,0.006734625,-0.023152763,0.03676467,0.012701635,-0.040404062,-0.0160338,-0.037735887,0.035087686,0.004739332,0.057009333,0.016393427,0.316964308,-0.029411736,-0.003723022,-0.026319609,-0.007197295,0.010115563,-0.008113583,0.043103511,-0.021052612,0.044141267,0.016447353
-0.002849,-0.038512673,-0.216867454,-0.048387146,-0.048851046,0.012579555,0.034204785,0.038107747,-0.000764543,0.021846689,-0.007092192,-0.006768866,-0.028421064,0.003430529,0.003267971,-0.050847411,-0.033018838,0.027851442,-0.032258098,-0.054237301,-0.02272734,-0.00747387,0.006904675,-0.003106935,0.004291876,-0.008179952,0.239669382,0.096774165,-0.04150653,0.003236243
-0.00285714,0.035911635,0.128205125,-0.050847411,-0.117752357,0.028374328,0.030756247,0.02405064,0.024101036,0.024203245,0.028571487,-0.018240125,0.105092097,0.013675201,-0.006514652,0,0.03902447,-0.075268795,0,-0.053763442,0.015503862,0.018072344,0.034286525,0.018786236,0.031339002,0.01649483,0,0.058823591,-0.049719316,0.009677487
0.068767911,-0.023999977,0.049999951,-0.035714252,0.132860027,0.036987257,0.034947866,0.013596991,0.07284269,0.032099273,0.062499938,0.009595778,-0.021568584,0.021922448,0.045901674,0,0.032863817,0.069767372,0.008333392,-0.030303002,-0.030534323,0.0340236,0.025391495,0.084721288,0.005524923,0.111561909,0.016666651,0.060185125,0.137552667,0.022364195
-0.03753354,0.03961748,0.045454555,-0.074074111,-0.022381379,0.015389037,-0.012243265,-0.00121954,0.009052933,-0.004770082,-0.013071883,-0.005257879,0.062124164,0.013201308,-0.012539173,-0.026785689,0.031818151,-0.054347827,-0.016528975,-0.082031264,-0.031496033,-0.005007131,0.010455282,0.008303997,-0.038461566,0.003649632,0.059016416,-0.048034889,0.070474836,0.043749958
-0.011142051,0.024967156,-0.024844697,-0.019999981,-0.037362585,-0.014447545,0.002598982,-0.020756915,0.007763988,-0.024539854,-0.019867531,-0.001219711,-0.136792386,0.013843655,-0.034920676,0,0.008810564,-0.009655131,0,0.072340458,-0.008130073,-0.001437779,-0.002722899,-0.009012537,-0.004285744,0.070909067,0.092879242,-0.105504593,0.029106034,0.011976108
0.087323929,0.049999921,0.014862032,-0.040816348,0.12233638,-0.0002875,0.028514462,0.009975052,-0.018489951,-0.005306613,-0.020270251,-0.00162837,0.022950784,0.035341409,0.003289471,0.009174303,0.008733616,0.074744666,0.016806774,-0.007936538,0.032786853,0.280057613,-0.034129693,0.027910603,0.012912504,0.028862492,0.09065154,-0.015384661,-0.037710465,0.017751462
0.005181404,-0.002441942,0.006276094,-0.106383004,-0.073402301,0.004600341,-0.004265243,-0.035802522,0.01290769,0.018771009,0.089655166,-0.01529052,0.044871791,-0.019394879,-0.03606554,-0.01363635,0.017316001,0.082073457,-0.016528975,-0.02,0.055555598,-0.003374655,0.026007015,0.029517162,0.00708218,0.003300327,0.085714268,-0.015624985,0.093771879,-0.06686047
0.012886585,0.007343876,-0.018711051,0.047619075,-0.073728481,-0.02232395,-0.009735202,-0.037131878,-0.038746341,-0.033553132,-0.018987399,0.006418248,-0.085889563,-0.022151952,-0.047619082,-0.110599134,-0.034042522,0.001995958,0,0.03265303,-0.030075248,-0.061512426,-0.032786849,0.001037186,-0.015471186,-0.046052588,-0.035885078,-0.005291,-0.001919369,-0.012461047
0.195928684,-0.013365694,0.06779665,0.04545457,-0.019356104,0.011416844,-0.008061342,0.196808514,0.004836984,-0.00321099,0.038709719,0.004525843,-0.0290828,0.019417535,-0.114285692,0.077720197,0.046255515,0.00796812,0.025210127,0.003952584,0.209302317,0.008418599,0.042586496,-0.019094153,-0.00857142,-0.012068995,-0.002481446,0.026595719,-0.007692361,-0.003154571
-0.13617019,0.018472977,0.005952423,-0.130434785,0.041490383,0.004630965,0.018632282,0.036666658,0.014084523,0.049124271,0.074534164,0.071062815,0.209677405,0.000793593,0.04838705,0.005769271,0.014736878,0.017786592,0.008196713,0.003937023,0.070512832,0.036970716,0.031557449,0.032593991,0.021613846,0.052356054,-0.002487501,0.709844581,0.122093111,0.079113922
0.081280771,-0.081015782,0.201183421,0.024999976,-0.023786493,0.025064903,0.015567216,-0.005359077,-0.001230656,-0.0122817,0.109826553,0.070554541,-0.055238068,0.016653453,0.080769248,-0.053537279,-0.01244812,-0.02524274,-0.008130073,-0.101960799,-0.03592811,0.034502611,0.037213581,0.179234244,0,0.021558811,-0.087281826,0.178787928,0.062176158,0.090909072
0.018223218,-0.019736855,0.082101804,0,0.002971504,0.0154581,0.000191649,-0.014008633,0.020946992,0.021565972,-0.005208328,-0.000178641,-0.067540295,0.014040586,0.049822102,0.030303001,0.029411735,0.00398406,0.016393427,-0.074235759,-0.018633522,0.023902185,0.001021474,0.046099526,0.047954819,-0.053571418,0.04918028,0.023136224,0.085094831,-0.059139792
0.187919506,-0.010738245,-0.033383955,0.073170735,-0.133912748,0.008995316,-0.000766301,-0.017486323,0.011206923,-0.02453406,-0.12041886,0.013040363,0.062702668,0.183076932,0.013559309,0.03921565,0.036734658,0.009920673,0.008064508,-0.099056618,-0.063291153,-0.003800201,-0.011479611,0.01261627,0.013459002,-0.029159533,-0.007812493,0.105527657,-0.046453561,0.025714261
-0.065913354,0.036635005,-0.054945041,-0.04545457,0.020296539,0.00685777,-0.000958574,0.020022281,-0.00545609,-0.007018924,0.166666726,0.04884501,0.068158671,0.012353679,0.237458206,0.053773626,0.094488194,-0.07662089,0.007999992,0.015706766,-0.033783832,-0.001089943,0.012903226,0.022695306,0.018592279,0.033568916,-0.015748017,0.002272671,-0.021477205,0.008356538
-0.036290288,-0.031413583,-0.024916959,-0.023809502,0.756593504,0.071379888,0.002686613,0.006543017,0.009086212,0.029452189,0.035714251,0.055817077,0.057142919,0.01477203,0.040540501,-0.01074303,0.039568394,0.017021363,-0.0079365,-0.087628809,0.041958087,0.038188803,0.002547732,0.019217574,-0.032594524,0.001709441,0.023999977,-0.009070286,-0.029978558,0.002762494
-0.027196675,0.016216201,-0.04599659,0.12195125,0.065529988,-0.038525095,-0.068133998,-0.023835246,0.006965679,-0.003433155,0.024630519,0.012898111,-0.054054109,0,-0.038961003,-0.04072405,-0.034602124,-0.004184096,-0.015999985,-0.039548064,-0.026845612,-0.009984263,0.005209704,0.023063977,0.024258737,0.071672366,0.309895917,-0.004576655,-0.028145707,-0.00826452
0.032258084,-0.047872358,0.030357157,0.326086964,-0.06735132,-0.003834976,0.04436229,0.017758029,-0.016871942,0.014354067,0.014423064,0.00896085,-0.019047602,-0.001265852,0.021621601,0.037735928,0.107526866,-0.018907594,0.09756101,0.176470588,0.01379309,-0.002653887,-0.031095931,-0.106192753,0.022368431,0.015923551,0.003976139,0.232183966,0.112436086,0.044444469
-0.023958384,-0.011173174,0.019064148,3.672130882,-0.096030732,0.005442666,0.011799455,0.008724092,0.021108624,0.033396235,0.071090096,-0.002181355,0.13592232,0.032953074,0.010582001,-0.027272701,-0.061488616,0.03854386,-0.044444518,0.614999962,0.081632655,0.038318216,0.023874779,0.015035268,0.019305032,0.152037582,0.035643529,-0.052238844,0.027565033,0.026595719
-0.041622236,-0.015536742,-0.061224511,1.47368436,0.017563709,0.001716463,0.013411052,0.023783813,-0.007058793,-0.013876248,-0.017699098,0.004996872,-0.017094001,0.044171856,0.036649243,0.014018678,0.075861994,0.014433025,0.06201557,-0.325077407,-0.006289302,0.010763664,0.016437223,0.055864606,0.016414156,-0.04625846,0.065009589,0.124015772,0.053154578,0.116580326
0.004454445,-0.031563816,-0.0344203,1.340425469,-0.04329055,-0.002240751,-0.001726125,-0.010559702,-0.013710246,-0.015552679,-0.0135135,-0.002952182,0.026086932,0.004700348,-0.027777811,-0.023041562,-0.038461503,0.02235775,0.014598526,-0.123853163,0.025316431,-0.006085139,-0.013413561,-0.071232263,-0.036024839,-0.131241091,0.154398497,-0.077057803,-0.027358486,0.025522073
-0.015521102,-0.008148123,-0.003752342,-0.375757564,-0.026480425,0.029986848,-0.006916438,0.013874079,-0.013042769,-0.003385302,0.045662056,0.026336333,0.118644162,0.018713432,0.0025974,0.037735928,0,0.009940301,0,0.083769652,-0.018518501,0.004081629,-0.00584497,-0.013871764,0.027061798,0.036124759,0.110419916,0.05313097,0.066925272,0.022624412
0.022522501,0.00821506,-0.001883192,0.747572783,0.108653359,-0.017442614,0.010833844,-0.012631567,0.015475626,-0.007737306,-0.004366808,0.003795931,0.0151515,0.0114811,0.023316102,-0.0090909,-0.063333352,-0.025590574,0,-0.07487928,-0.056603793,0.019817042,0.023261755,-0.007940008,0,0.148969899,-0.144257668,0.045045043,0.144545468,0.157079655
-0.033039669,-0.074074074,0.01698107,-0.227777799,0.03356697,0.018535415,0.010526301,-0.007462654,0.008732848,0.006846649,-0.043859608,0.020269193,-0.059701523,0.035187225,-0.022784848,0.119266047,-0.056939449,0.002020248,-0.007194295,-0.049608296,-0.013333321,0.021923296,0.035848149,0.003088011,0.013801774,0.020689668,0.08019636,-0.106896611,-0.038522685,0.022944529
0,-0.011200027,-0.014842287,-0.194244596,-0.11256029,-0.004229166,-0.003598459,-0.002148277,-0.009166541,-0.026067195,-0.018348606,-0.010674479,0.047619097,-0.005482477,-0.005181342,-0.073770517,0.022641487,0.024193525,0.01449274,-0.043956105,0.033783751,0.018527506,-0.012540708,0.004900413,-0.054455453,-0.009459483,0.021212101,-0.030888002,-0.091284559,-0.048598085
-0.015945261,-0.0898058,0.005649757,0.062499984,0.002865957,-0.001158254,0.006082488,-0.03336926,-0.00188454,-0.027734683,-0.032710359,-0.049902617,-0.053030341,-0.054575513,-0.039062464,-0.000884997,-0.0221402,0.013779562,0.007142907,-0.022988484,-0.03921565,-0.002393453,-0.01636337,-0.008002493,0.003926729,-0.090040908,-0.022255137,-0.01593624,-0.053181822,-0.011787808
-0.217592597,-0.024000041,0.086142327,-0.025210021,0.014435416,0.005025118,0.023049333,0.004454445,0.014418129,0.010971459,-0.004830913,0.032492074,-0.072000027,0.005830926,0.008130073,-0.023029145,-0.003773581,-0.042718498,0.070922031,-0.029411765,0.027210858,0.039827251,0.048665401,0.011533383,-0.011734048,0.16641681,0.138087986,-0.036437212,0.151224178,0.079522784
-0.292899401,-0.085610166,-0.086206894,0.00862064,-0.000866766,-0.018974402,-0.029178242,-0.001108673,-0.03840942,-0.010063183,-0.019417458,0.025053459,0.008620682,-0.014492754,0.005376339,0.144152233,-0.018939465,-0.070993898,-0.019867582,0.048484802,-0.033112551,-0.00784495,0.002130938,-0.026978205,-0.009234788,0.218508906,0.170666631,-0.008403453,0.000834047,-0.040515616
0.228033395,-0.02788842,-0.109434034,-0.620512809,0.139386913,-0.013983269,-0.0150276,-0.029966754,-0.002639478,-0.023121385,0.039603923,-0.028613982,0.068376108,0.007647009,-0.026737942,-0.088748012,-0.023166002,-0.034934465,-0.006756804,-0.109826572,-0.013698617,0.021395306,-0.065209736,-0.027406024,-0.035952124,-0.064345958,-0.026195848,-0.016949137,0.066250006,-0.013435733
2.720613386,-0.02254101,0.002118693,0.272522528,0.030076079,0.001855525,0.009463146,0.012585883,0.027699359,0.052234268,0.0047619,0.015188675,0.160000038,-0.039112674,0.030219751,0,0.023715393,0.049773707,-0.02040809,-0.103896069,0.02777775,0.028688574,0.027170499,0.018171009,0.026243103,-0.018038314,0.147368445,0.096982823,-0.071903093,0.056420228
-0.204670297,0.075471726,-0.040169145,0.031858376,-0.012196598,0.005556367,-0.004591576,0.00790957,0.011330469,0.027147596,0.023696774,-0.015717107,-0.006896545,-0.007897884,0.029333305,0.052173968,0.015444093,0.028017267,0.02777775,0.050724623,0,-0.023461739,0.037401587,-0.014225652,0.022880226,0.002296154,-0.015290578,0.119842758,0.010526316,-0.058931806
0.017846831,-0.116959043,0.002202694,0.07204118,-0.031179845,-0.00723593,-0.006342457,-0.036995507,-0.028348297,0.001132671,0.023148125,0.027022911,0.048611063,-0.022657678,-0.002590671,-0.008264455,0.038022776,-0.037735813,-0.006756804,0.034482759,0.0135135,-0.018585669,-0.016603434,-0.036470959,-0.027631584,-0.126002232,-0.121118022,0.071929884,-0.078333298,-0.070450122
-0.173642568,0.046357517,-0.125274758,-0.108799973,0.030767242,-0.033925226,-0.017601544,-0.045401669,-0.019392044,0.007542929,-0.022624412,-0.035879826,0.013245021,-0.019423585,-0.059740266,-0.025000075,-0.014652001,-0.013071883,-0.027210859,0.319999949,-0.026666641,-0.04942262,-0.056801727,-0.081149147,-0.024357217,-0.085190051,-0.020023567,-0.090016396,-0.060126577,-0.03578949
0.100616037,-0.118143454,-0.198492452,-0.044883302,0.122268027,0.016598067,0.001968861,0.032926886,0.008907892,0.006363469,0.02777775,0.000155096,0.124183046,0.056869094,0.038674063,-0.042735004,-0.007434937,0.079470119,0.013986001,-0.156565586,0.020547925,0.035471309,0.039381177,0.020448948,0.040221909,0.116045837,-0.044471142,0.199640314,0.123617103,-0.034934465
0.011194049,0.076555068,-0.037617593,0.022556369,0.040507449,-0.022129259,-0.027903285,-0.016528966,-0.009888776,0.008368993,-0.054054109,-0.038604677,0.005813948,-0.009673624,0.01329786,-0.035714252,-0.007490629,-0.087934528,0.0068966,0.047904144,-0.033557015,-0.033317649,0.016976224,-0.04770197,-0.020000013,-0.01540435,0.074213857,-0.061469242,-0.033390439,-0.024886908
-0.050430543,-0.006666713,-0.009771978,0.123161777,-0.083957203,0.009383197,0.003436389,0.004801916,-0.01319775,-0.003135411,-0.033333303,0.014352576,-0.063583823,0.021367546,-0.023622025,0.037037,-0.041509483,-0.031390104,0.04109585,-0.062857165,-0.041666708,-0.03543687,-0.008709341,-0.022949144,-0.03129252,0.053454999,-0.079625273,-0.011182136,-0.053587205,-0.069605503
0.033678787,-0.004474269,0.161184216,-0.083469757,-0.077408112,0.003417635,-0.017727661,-0.02389484,-0.007229379,-0.011840877,0.034482726,-0.006359325,-0.067901243,-0.021518154,-0.005376339,-0.013392844,-0.027559029,-0.002314868,-0.026315765,-0.054878027,-0.01449274,-0.010568746,0.03648573,0.011158861,0.008426958,0.074257474,0.008905813,0.032310147,-0.027608803,-0.004987586
-0.055137852,0.020224754,0.116147334,0,-0.08820544,-0.032561299,-0.007588165,0,-0.014381957,-0.015165725,0.019047715,0.003679993,-0.00662251,0.007941304,0.0135135,-0.022624412,-0.028340054,-0.004640367,0.006756697,-0.045161278,0.051470539,-0.008138344,-0.012243947,-0.034881959,0.029247917,0.032258033,-0.012610329,0.014084531,0.038979761,-0.070175431
0.094164462,0.017621129,0.182741061,-0.069642834,-0.016655163,0.032530594,0.029964885,0.059975492,0.030845992,0.056463903,-0.032710359,0.001753557,-0.019999981,0.053333282,0.048000018,0,-0.012500087,0.006993056,0.006711457,-0.067567567,0.048951087,0.018974402,0.040882005,0.081640868,0.009472283,-0.056919668,0.061302746,-0.024691334,-0.002315852,0.123989227
-0.019393921,-0.004329,0.167382025,-0.023032607,0.072688802,-0.006137438,-0.020465499,-0.021939906,0.014155117,0.021774322,0.024154567,-0.029121608,-0.047619082,-0.054660466,-0.043257016,0.012037047,-0.037974649,0.006944382,-0.020000034,0.01449274,-0.013333321,-0.033719177,-0.01385548,0.015080899,0.001340449,-0.003550264,0.151624454,-0.044303829,-0.051996323,-0.014388475
0.037082841,-0.036956539,-0.080882363,0.011787808,0.069210554,-0.050363739,-0.018025421,-0.014167637,-0.030211999,0.002641802,-0.037735815,-0.018849332,-0.07857144,-0.023737029,0.005319144,-0.039341354,-0.017543843,-0.048275872,-0.027210859,-0.057142871,-0.020270251,0.079166588,-0.018114319,-0.028111577,0.004016092,-0.027315973,-0.039707432,0.021523198,-0.035259516,-0.051094898
-0.058402888,-0.009029337,0.043999958,-0.005825283,-0.009352721,0.031358467,0.00187735,-0.007185679,0.004554564,0.000175625,-0.053921577,0.019712668,-0.085271331,0.001870248,-0.031746002,-0.019047602,-0.040178533,-0.048309134,0.020979057,-0.106060579,0.02758618,0.024131275,0.057237513,0.007268649,0.033333333,0.037851091,-0.101196887,-0.025931904,-0.010659948,-0.033333362
0.005063286,-0.004555804,-0.067049793,-0.074218774,0.029192528,0.001401128,0.009993745,-0.003618786,0.000725443,0.007727475,-0.031088054,-0.017038023,0.025423807,-0.029247002,-0.005464476,0.009708729,-0.069767483,0.010152274,-0.027397233,-0.199152571,0.033557015,0.024033942,0.047874706,0.014060403,0.029677422,0.122352937,0.056900642,0.00831942,-0.063109264,-0.047745376
-0.017632225,-0.102974787,0.026694069,-0.141350133,0.030295741,0.015391052,-0.005153577,-0.025423733,0.004711822,-0.016730618,0.021390354,0.010500018,-0.016528909,-0.009615421,-0.032967066,0.009615376,0.034999967,-0.050251268,-0.014084605,0.026455027,-0.019480501,0.015186375,-0.011528628,-0.017460237,-0.012531316,-0.003144626,0.067583068,0.067656741,-0.010952944,-0.052924742
0.01666662,0.003316329,0.065999985,-0.027027059,-0.050374918,0.00027555,0.002693764,-0.016149082,0.004329035,-0.021800772,-0.068062826,-0.010226006,0.067226823,0.011003241,0.028409064,0,0.004830913,-0.010582001,-0.916666664,-0.001030951,0.019867531,-0.01722571,0.00140394,-0.012767801,-0.011421339,0.053627783,0.024678166,0.007728005,0.032115168,-0.07352941
0.00882726,0.075514855,0.046904316,-0.176767687,-0.02023192,0.011847371,0.008472822,0.047979812,0.017420999,0.012502309,0.028089928,-0.021829655,-0.070866169,0.021766975,-0.019336999,-0.028571403,0.019230752,-0.034759389,10.50000047,0.104231194,0.03896108,0.009686304,-0.013479995,-0.008319514,-0.001283665,0,0.064921453,0.038343558,-0.049892722,0
0.001250029,0.037825023,-0.043010712,-0.187116533,0.026441684,-0.001769874,-0.001229458,-0.012048238,0.005825208,-0.003579112,-0.027322443,0.062180539,-0.016949137,0.028195477,-0.126760579,0.055882394,0.004717089,-0.026315732,-0.008074541,-0.117757033,0.006249994,0.00182736,0.089527706,0.037217854,-0.021850909,0.094810356,0,0.017725242,-0.039525629,-0.028571476
-0.029962577,-0.009111609,-0.15355808,0.732075467,0.005888167,-0.006546691,-0.00287245,0.003658504,-0.019304993,-0.010057496,0.005617972,0.078107504,-0.034482727,0.000609398,0.004838744,-0.02599814,-0.018779436,-0.018492192,-0.002504694,-0.007415222,0.006211174,-0.001824027,0.010434443,-0.000661738,0.001314028,0.050136753,0.012782705,-0.047895491,0.032921779,0.04901964
0.012870001,0.011494297,0.10176992,0.307189499,0.072317077,0.005491509,0.009259275,-0.004860263,0.012168939,0.013425285,0.044692762,0.010711116,0,0.054811182,-0.024077062,0.03431841,0.255980913,0.020289835,0.035153764,-0.140875103,0.037037002,0.00274104,0.010922436,0.011625353,0.006561705,0.039930474,0.011650474,0.064024402,-0.022196892,-0.052959525
-0.008894498,0.022727251,0.046184743,-0.154999971,0.003298088,0.013926875,-0.026911309,0.032967091,0.00671848,0.013963458,-0.026737942,0.020017671,0.098214298,0.019053114,-0.003289471,0,0.070476169,0,-0.001212884,0.019875757,-0.035714253,-0.007744878,0.013947607,0.013382764,0.020860475,-0.024207009,0.023032607,-0.022922614,0.025029121,0.006578941
0.043589762,0.09777779,0.003838768,-0.092702219,0.008274719,0.009830268,-0.003352186,-0.014184384,-0.014927968,-0.029131316,0.0164835,-0.004040496,-0.048780537,0.031161539,-0.046204577,-0.032258142,-0.096085404,-0.019886345,-0.034608362,0.125456727,-0.06172841,-0.033057906,0.017146145,-0.02519195,-0.035759864,-0.065012772,0.201688612,0.035190581,0.041453692,0.071895436
-0.073710117,-0.299595142,0.013384354,-0.056521686,-0.000674509,0.006534278,0.009249498,0.005995227,0.015510767,0.010547336,-0.037837866,0.015213027,-0.025641002,-0.041758253,0.003460204,0.047619118,0.086614186,0.034782575,-0.003773551,-0.035714278,0.039473725,0.010921247,0.028190467,-0.001398928,0.027814574,0,-0.093676871,0.060906492,0.0790622,-0.064024402
-0.08620691,-0.098265939,-0.009433998,-0.023041562,0.014737288,-0.001854889,0.008956474,0.019070303,-0.002282255,0.015475987,0,-0.010988963,0.017543843,-0.00229363,-0.020689717,-0.027272701,-0.005434821,0.016806774,-0.009469733,0.066217751,0.044303754,0.023485203,-0.01083733,0.062817877,0.024484481,0.060384248,0.006890605,0.006675593,0.074279901,0.042345315
0.050798245,-0.080128208,0.005714326,-0.056603723,-0.002993311,-0.019909743,-0.018786125,-0.010526333,-0.003167346,-0.025341136,0.022471956,-0.036075034,-0.077586135,0,-0.035211235,-0.018691681,-0.027322336,-0.038567521,0.003824119,-0.157894737,-0.030303002,-0.029830266,-0.010113324,-0.031356151,-0.012578605,0.054357214,-0.06330195,0.05172412,-0.089369689,-0.034375041
0.042817739,-0.062717713,0,0.037500024,-0.008006241,-0.0079902,-0.008205331,-0.011820376,-0.002647864,0.016000019,-0.005494566,0.01526941,0.112149532,-0.016091884,0,0,-0.04868918,-0.041547272,0.021587311,0.022500038,0.049999952,0.017502405,0.007189501,0.014180303,0.019108293,0.12029454,-0.016438297,0.025220718,0.083161087,-0.019417458
0.03841059,0,-0.017045483,-0.060240962,0.067593306,0.004368597,0.003394142,0.005980884,-0.013628327,0.01789549,0,0.008257115,0.050420118,-0.009929911,-0.025547421,-0.023809502,0.027559029,-0.027802671,-0.009322596,-0.015892434,0.005952446,-0.002324553,-0.020850955,-0.008120852,-0.027499974,-0.067202275,0.00278549,0.072570743,0.000476883,0.016501635
0.057397934,0.059479496,0.003853561,0.023076901,-0.139227161,0.044991132,0.014799171,0.028537429,0.027274367,0.006153278,0.049723777,-0.001608666,0.031999969,-0.020059005,-0.014981259,-0.024390221,-0.011494242,0.042435427,-0.006900857,-0.203726746,0.035502924,0.018173407,-0.082302176,0.030684874,-0.002570692,0.059514428,0.016666606,0.066513751,-0.058627244,0.149350665
0.047044674,0.108771997,-0.009596966,0.015037639,0.002439582,0.010535968,0.046250025,0.078612756,0.035807847,0.063777766,0.042105286,0.054050134,0.100775193,0.038530967,0.102661585,-0.040000021,0.034883781,0.165191718,0.038534467,0.037441537,0.108571461,0.074141826,0.008153013,0.060993311,0.046391707,-0.03473757,0.054644846,0.063440875,-0.033924054,0.005649712
-0.014976971,-0.031645614,0.021317856,0.041975208,0.065709437,0.002960429,0.015332546,0.031082526,0.010118083,0.013797637,0.035353501,0.011395215,0.077464801,0.023768107,-0.0103449,0.003125022,0.033707832,0.101265785,0.030413624,-0.075187969,0.041237073,0.016617014,0.013167489,0.020117163,-0.018472918,0.174578841,0.057858383,0.076845222,0.090670836,-0.025280875
0.107602346,-0.04248362,-0.036053142,0.22037923,-0.022036998,0.040297734,0.022945639,0.038461527,0.026043364,0.028677907,-0.024390221,-0.01291567,0.039215728,0.084371449,0.013937353,0.059190012,0.01449274,-0.028505764,-0.017119298,0.039024352,0.173267281,0.033109765,0.040626291,-0.004914189,0.01882059,0.03063887,0.000816345,0.061971908,0.100913044,0.103746367
-0.036958857,0.013651864,0.003937004,-0.05048548,0.066549876,0.024549785,0.016871186,0.069069124,0.044581808,-0.003937628,0.164999962,0.056096974,-0.044025189,0.053263733,0.089347073,0.225490219,0.139285754,0.005679169,0.032432488,-0.051643182,0.016877722,0.015010176,0.05634768,0.018727541,0.059113362,-0.015812776,-0.011419277,0.070733794,-0.013967686,-0.088772825
0.020833392,-0.016835001,-0.019607825,-0.057259661,-0.014778309,0.000120343,-0.012254931,0,0.003894081,-0.024667953,-0.068669465,0.024779191,0.125000039,0.004957877,0.082018922,-0.056000042,-0.021943627,0.043529398,0.008144234,-0.033003269,0.033194988,-0.044364532,-0.043101818,-0.078065942,-0.005813975,-0.104755789,-0.061881189,-0.007431809,-0.076582538,-0.077363891
0.047260962,-0.013698617,0.027999973,-0.095444695,-0.06299998,-0.010955888,-0.009162045,-0.034644183,-0.015981363,-0.014267203,-0.013824871,-0.040900325,0.02339179,0.000493351,-0.075801745,-0.076271117,-0.076923006,0.039458894,-0.055972263,-0.093856686,-0.108433727,-0.002091143,0.001945685,0.007375047,-0.012865568,-0.076812679,-0.073878642,-0.049084869,0.009108275,-0.060558985
-0.098974375,-0.038194489,-0.058365705,-0.038369267,-0.009960915,0.001704192,-0.006357118,0.006789495,-0.009303001,-0.000493401,0.01869157,-0.002682003,-0.04000003,0.013313538,-0.022082073,0.06422012,0.013888875,-0.063991338,0.00855742,0.013182707,0,-0.005448494,-0.009030006,0.006100826,0.003554584,-0.121306338,-0.059829072,-0.020122528,-0.028503491,-0.064462865
0.133750735,0.01444042,0.028925591,-0.012468875,0.023595655,0.021995352,0.022683174,0.01734107,0.024192211,0.018759246,-0.009174303,0.024203245,0.029761948,0.023844365,0.032258112,-0.08620692,0.071917819,-0.063731192,0.008484811,-0.133829043,0.0135135,0.03792666,0.031060218,0.075663629,0.04840612,-0.021238917,0,0.023214307,0.043031742,0.010600697
0.01305222,0.024911094,-0.002008078,-0.022727311,0.024923909,0.016646867,0.019336502,0.021780259,0.039471655,0.01405264,0.032407375,0.098726591,0.040462389,0.021387777,0.009374991,0.047169881,-0.022364271,-0.118811887,-0.012019162,0.255364828,0.048888842,0.071051566,0.024802745,-0.001691131,0.022522501,0.040687142,0.021212126,0.089877812,0.029067081,0.069930089
-0.010901943,-0.062500021,-0.008048282,-0.07751937,-0.042698916,-0.025614064,-0.025292925,-0.032437478,-0.018836929,-0.02182222,-0.026905804,0.014936073,-0.083333322,-0.083759854,-0.034055769,0.126126112,-0.022875796,-0.016853917,0.034063227,-0.223931618,-0.072033833,-0.050037898,0.01307496,-0.118208125,-0.02753304,-0.061685493,-0.074183979,0.105684601,-0.118451038,-0.049019562
0.05110223,0.022222201,-0.01014193,0.008403353,-0.014311234,0.024006723,0.004960853,0.034482818,0.039158918,0.028496988,0.064516065,0.013068055,0.090909078,0.03047234,0.048076955,-0.031999969,-0.033444784,-0.022857121,0,0.167400933,0.036529645,-0.003192335,-0.03588099,-0.044471327,0.002265058,-0.035185195,0.058760706,-0.00072413,0.014987029,-0.072164959
0.10104866,-0.003623185,0.004098357,-0.008333326,0.031215993,0.029656533,0.014809239,0.004629647,0.028299126,0.02295758,0.116883112,0.005345718,0.066666671,0.054213821,0.0764526,-0.008264455,0.027681633,0.029239738,0.037647023,-0.071698132,0.048458209,0.043634915,0.069305946,0.073646585,0.012429339,0.041266824,-0.016145293,0.012318846,0.382382916,0.018518501
-0.066666705,-0.036363602,-0.008163257,-0.047619003,-0.040596111,-0.007513616,-0.020392893,0.025806426,-0.016683277,0.014703559,0.108527124,-0.001502773,0.203124997,-0.022440372,-0.011363626,-0.041666725,-0.020202001,-0.048295476,0.027777766,-0.095528508,-0.050420218,-0.040659742,-0.000355153,-0.029546364,0.026785689,-0.124423994,-0.050256387,0.057265582,-0.005524848,-0.039999962
